Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1439,1673582026525,13/01/2023 03:53:46,1673582025140,-4,12/01/2023 23:53:45,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,398,104,2,Screen 2,Zone2,response_button_text,1469,,,u,1,1,0,0,,,,,2,Trial (Quiet),u_subj39_f_puso_164.wav,none,u,,1,9-B,quiet,subj39,f,puso,164
1440,1673582026903,13/01/2023 03:53:46,1673582025485,-4,12/01/2023 23:53:45,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,301,105,1,Screen 1,fixation,fixation,361.5,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj40_f_quite_80.wav,none,i,,1,9-B,quiet,subj40,f,quite,80
1441,1673582026903,13/01/2023 03:53:46,1673582025554,-4,12/01/2023 23:53:45,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,301,105,2,Screen 2,Zone6,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj40_f_quite_80.wav,none,i,,1,9-B,quiet,subj40,f,quite,80
1442,1673582026903,13/01/2023 03:53:46,1673582025555,-4,12/01/2023 23:53:45,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,301,105,2,Screen 2,Zone7,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj40_f_quite_80.wav,none,i,,1,9-B,quiet,subj40,f,quite,80
1443,1673582028541,13/01/2023 03:53:48,1673582027267,-4,12/01/2023 23:53:47,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,301,105,2,Screen 2,Zone4,response_button_text,1709,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj40_f_quite_80.wav,none,i,,1,9-B,quiet,subj40,f,quite,80
1444,1673582028859,13/01/2023 03:53:48,1673582027619,-4,12/01/2023 23:53:47,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,265,106,1,Screen 1,fixation,fixation,380.9799999999814,,,,,0,1,0,,,,,2,Trial (Quiet),e_subj2_f_seso_97.wav,none,e,,1,9-B,quiet,subj2,f,seso,97
1445,1673582029270,13/01/2023 03:53:49,1673582027684,-4,12/01/2023 23:53:47,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,265,106,2,Screen 2,Zone6,content_web_audio,4,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj2_f_seso_97.wav,none,e,,1,9-B,quiet,subj2,f,seso,97
1446,1673582029270,13/01/2023 03:53:49,1673582027686,-4,12/01/2023 23:53:47,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,265,106,2,Screen 2,Zone7,content_web_audio,6,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj2_f_seso_97.wav,none,e,,1,9-B,quiet,subj2,f,seso,97
1447,1673582030578,13/01/2023 03:53:50,1673582029166,-4,12/01/2023 23:53:49,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,265,106,2,Screen 2,Zone5,response_button_text,1480,,,e,1,1,0,0,,,,,2,Trial (Quiet),e_subj2_f_seso_97.wav,none,e,,1,9-B,quiet,subj2,f,seso,97
1448,1673582030937,13/01/2023 03:53:50,1673582029527,-4,12/01/2023 23:53:49,92237,23,task-72p4,,26357895,BLIND,7780756,,complete,,63c0d0a24ec46554428f7ab0,mobile,undefined undefined,Android 11,Firefox 108.0,880x396,799x306,,Audio Naming Task,27,Block 9-B,soundCheckPassed,9-B,9-B,231,107,1,Screen 1,fixation,fixation,384.78000000002794,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj68_m_vato_298.wav,none,a,,1,9-B,quiet,subj68,m,vato,298
