Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
253,1673575190933,13/01/2023 01:59:50,1673575191251,-6,12/01/2023 19:59:51,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,16,51,1,Screen 2,fixation,fixation,347.26700000002165,,,,,0,1,0,,,,,1,Trial (Noise),a_subj46_f_saca_71.wav,Babble_008.wav,a,1,,4-A,noise,subj46,f,saca,71
254,1673575191114,13/01/2023 01:59:51,1673575191262,-6,12/01/2023 19:59:51,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,16,51,2,Screen 1,Zone6,content_web_audio,1.199999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj46_f_saca_71.wav,Babble_008.wav,a,1,,4-A,noise,subj46,f,saca,71
255,1673575191114,13/01/2023 01:59:51,1673575191263,-6,12/01/2023 19:59:51,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,16,51,2,Screen 1,Zone8,content_web_audio,1.699999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj46_f_saca_71.wav,Babble_008.wav,a,1,,4-A,noise,subj46,f,saca,71
256,1673575191114,13/01/2023 01:59:51,1673575191263,-6,12/01/2023 19:59:51,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,16,51,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj46_f_saca_71.wav,Babble_008.wav,a,1,,4-A,noise,subj46,f,saca,71
257,1673575194076,13/01/2023 01:59:54,1673575194408,-6,12/01/2023 19:59:54,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,16,51,2,Screen 1,Zone1,response_button_text,3147.10000000149,,,a,1,1,0,0,,,,,1,Trial (Noise),a_subj46_f_saca_71.wav,Babble_008.wav,a,1,,4-A,noise,subj46,f,saca,71
258,1673575194426,13/01/2023 01:59:54,1673575194751,-6,12/01/2023 19:59:54,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,105,52,1,Screen 2,fixation,fixation,347.2710000000079,,,,,0,1,0,,,,,1,Trial (Noise),i_subj68_m_quita_181.wav,Babble_056.wav,i,1,,4-A,noise,subj68,m,quita,181
259,1673575194597,13/01/2023 01:59:54,1673575194774,-6,12/01/2023 19:59:54,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,105,52,2,Screen 1,Zone6,content_web_audio,2.100000001490116,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj68_m_quita_181.wav,Babble_056.wav,i,1,,4-A,noise,subj68,m,quita,181
260,1673575194597,13/01/2023 01:59:54,1673575194775,-6,12/01/2023 19:59:54,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,105,52,2,Screen 1,Zone8,content_web_audio,3.100000001490116,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj68_m_quita_181.wav,Babble_056.wav,i,1,,4-A,noise,subj68,m,quita,181
261,1673575194597,13/01/2023 01:59:54,1673575194775,-6,12/01/2023 19:59:54,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,105,52,2,Screen 1,Zone7,content_web_audio,3.699999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj68_m_quita_181.wav,Babble_056.wav,i,1,,4-A,noise,subj68,m,quita,181
262,1673575196343,13/01/2023 01:59:56,1673575196664,-6,12/01/2023 19:59:56,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,105,52,2,Screen 1,Zone4,response_button_text,1891.6000000014901,,,i,1,1,0,0,,,,,1,Trial (Noise),i_subj68_m_quita_181.wav,Babble_056.wav,i,1,,4-A,noise,subj68,m,quita,181
263,1673575196682,13/01/2023 01:59:56,1673575197008,-6,12/01/2023 19:59:57,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,49,53,1,Screen 2,fixation,fixation,347.25699999998324,,,,,0,1,0,,,,,1,Trial (Noise),e_subj75_m_seco_175.wav,Babble_129.wav,e,1,,4-A,noise,subj75,m,seco,175
264,1673575196866,13/01/2023 01:59:56,1673575197032,-6,12/01/2023 19:59:57,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,49,53,2,Screen 1,Zone6,content_web_audio,1.3999999985098839,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj75_m_seco_175.wav,Babble_129.wav,e,1,,4-A,noise,subj75,m,seco,175
265,1673575196866,13/01/2023 01:59:56,1673575197033,-6,12/01/2023 19:59:57,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,49,53,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj75_m_seco_175.wav,Babble_129.wav,e,1,,4-A,noise,subj75,m,seco,175
266,1673575196866,13/01/2023 01:59:56,1673575197033,-6,12/01/2023 19:59:57,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,49,53,2,Screen 1,Zone7,content_web_audio,2.300000000745058,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj75_m_seco_175.wav,Babble_129.wav,e,1,,4-A,noise,subj75,m,seco,175
267,1673575198865,13/01/2023 01:59:58,1673575199174,-6,12/01/2023 19:59:59,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,49,53,2,Screen 1,Zone5,response_button_text,2143.199999999255,,,e,1,1,0,0,,,,,1,Trial (Noise),e_subj75_m_seco_175.wav,Babble_129.wav,e,1,,4-A,noise,subj75,m,seco,175
268,1673575199181,13/01/2023 01:59:59,1673575199515,-6,12/01/2023 19:59:59,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,30,54,1,Screen 2,fixation,fixation,347.25700000001234,,,,,0,1,0,,,,,1,Trial (Noise),a_subj74_m_bato_37.wav,Babble_053.wav,a,1,,4-A,noise,subj74,m,bato,37
269,1673575199388,13/01/2023 01:59:59,1673575199531,-6,12/01/2023 19:59:59,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,30,54,2,Screen 1,Zone6,content_web_audio,2.300000000745058,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj74_m_bato_37.wav,Babble_053.wav,a,1,,4-A,noise,subj74,m,bato,37
270,1673575199388,13/01/2023 01:59:59,1673575199532,-6,12/01/2023 19:59:59,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,30,54,2,Screen 1,Zone8,content_web_audio,3.199999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj74_m_bato_37.wav,Babble_053.wav,a,1,,4-A,noise,subj74,m,bato,37
271,1673575199388,13/01/2023 01:59:59,1673575199532,-6,12/01/2023 19:59:59,92237,23,task-qlrq,,26357441,BLIND,7780664,,complete,,63c0b7e71ead32c1704ff1fd,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x969,,Audio Naming Task,27,Block 4-A,soundCheckPassed,4-A,4-A,30,54,2,Screen 1,Zone7,content_web_audio,3.800000000745058,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj74_m_bato_37.wav,Babble_053.wav,a,1,,4-A,noise,subj74,m,bato,37
