Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1120,1673595555659,13/01/2023 07:39:15,1673595555964,-8,12/01/2023 23:39:15,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,362,35,1,Screen 1,fixation,fixation,349.7139999999199,,,,,0,1,0,,,,,2,Trial (Quiet),u_subj72_m_curra_302.wav,none,u,,1,2-B,quiet,subj72,m,curra,302
1121,1673595555829,13/01/2023 07:39:15,1673595556005,-8,12/01/2023 23:39:16,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,362,35,2,Screen 2,Zone6,content_web_audio,3.0999999046325684,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj72_m_curra_302.wav,none,u,,1,2-B,quiet,subj72,m,curra,302
1122,1673595555829,13/01/2023 07:39:15,1673595556006,-8,12/01/2023 23:39:16,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,362,35,2,Screen 2,Zone7,content_web_audio,4.400000095367432,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj72_m_curra_302.wav,none,u,,1,2-B,quiet,subj72,m,curra,302
1123,1673595556960,13/01/2023 07:39:16,1673595557280,-8,12/01/2023 23:39:17,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,362,35,2,Screen 2,Zone4,response_button_text,1277.3000001907349,,,i,1,0,1,0,,,,,2,Trial (Quiet),u_subj72_m_curra_302.wav,none,u,,1,2-B,quiet,subj72,m,curra,302
1124,1673595557308,13/01/2023 07:39:17,1673595557616,-8,12/01/2023 23:39:17,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,292,36,1,Screen 1,fixation,fixation,350.4350000000559,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj4_f_viso_334.wav,none,i,,1,2-B,quiet,subj4,f,viso,334
1125,1673595557546,13/01/2023 07:39:17,1673595557655,-8,12/01/2023 23:39:17,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,292,36,2,Screen 2,Zone6,content_web_audio,3.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj4_f_viso_334.wav,none,i,,1,2-B,quiet,subj4,f,viso,334
1126,1673595557546,13/01/2023 07:39:17,1673595557657,-8,12/01/2023 23:39:17,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,292,36,2,Screen 2,Zone7,content_web_audio,4.899999618530273,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj4_f_viso_334.wav,none,i,,1,2-B,quiet,subj4,f,viso,334
1127,1673595558726,13/01/2023 07:39:18,1673595559027,-8,12/01/2023 23:39:19,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,292,36,2,Screen 2,Zone5,response_button_text,1374.2999997138977,,,e,1,0,1,0,,,,,2,Trial (Quiet),i_subj4_f_viso_334.wav,none,i,,1,2-B,quiet,subj4,f,viso,334
1128,1673595559048,13/01/2023 07:39:19,1673595559363,-8,12/01/2023 23:39:19,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,215,37,1,Screen 1,fixation,fixation,350.125,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj28_f_pato_145.wav,none,a,,1,2-B,quiet,subj28,f,pato,145
1129,1673595559253,13/01/2023 07:39:19,1673595559417,-8,12/01/2023 23:39:19,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,215,37,2,Screen 2,Zone6,content_web_audio,4.800000190734863,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj28_f_pato_145.wav,none,a,,1,2-B,quiet,subj28,f,pato,145
1130,1673595559253,13/01/2023 07:39:19,1673595559419,-8,12/01/2023 23:39:19,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,215,37,2,Screen 2,Zone7,content_web_audio,7,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj28_f_pato_145.wav,none,a,,1,2-B,quiet,subj28,f,pato,145
1131,1673595565414,13/01/2023 07:39:25,1673595565736,-8,12/01/2023 23:39:25,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,215,37,2,Screen 2,Zone5,response_button_text,6322.400000095367,,,e,1,0,1,0,,,,,2,Trial (Quiet),a_subj28_f_pato_145.wav,none,a,,1,2-B,quiet,subj28,f,pato,145
1132,1673595565763,13/01/2023 07:39:25,1673595566080,-8,12/01/2023 23:39:26,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,390,38,1,Screen 1,fixation,fixation,349.9660000000149,,,,,0,1,0,,,,,2,Trial (Quiet),u_subj7_f_supo_254.wav,none,u,,1,2-B,quiet,subj7,f,supo,254
1133,1673595565957,13/01/2023 07:39:25,1673595566126,-8,12/01/2023 23:39:26,92237,23,task-krt3,,26358400,BLIND,7780900,,complete,,63c107c86bed24639f165891,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1504x1003,1504x884,,Audio Naming Task,27,Block 2-B,soundCheckPassed,2-B,2-B,390,38,2,Screen 2,Zone6,content_web_audio,3.5999999046325684,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj7_f_supo_254.wav,none,u,,1,2-B,quiet,subj7,f,supo,254
