Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1,1669955744753,02/12/2022 04:35:44,1669955745663,-6,01/12/2022 22:35:45,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1669955755557,02/12/2022 04:35:55,1669955756511,-6,01/12/2022 22:35:56,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,1,1,1,Screen 1,advancementZone,continue_button,10737.100000000093,,,,,0,1,0,,,,,,Start Screen,,,,,,,p,,,,
3,1669955755875,02/12/2022 04:35:55,1669955756852,-6,01/12/2022 22:35:56,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,61,1,1,Screen 2,fixation,fixation,350.20700000000033,,,,,0,1,0,,,,,1,Trial (Noise),e_subj32_f_veto_152.wav,Babble_181.wav,e,1,,6-B,noise,subj32,f,veto,152
4,1669955756045,02/12/2022 04:35:56,1669955756865,-6,01/12/2022 22:35:56,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,61,1,2,Screen 1,Zone6,content_web_audio,1.900000000023283,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj32_f_veto_152.wav,Babble_181.wav,e,1,,6-B,noise,subj32,f,veto,152
5,1669955756045,02/12/2022 04:35:56,1669955756865,-6,01/12/2022 22:35:56,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,61,1,2,Screen 1,Zone8,content_web_audio,2.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj32_f_veto_152.wav,Babble_181.wav,e,1,,6-B,noise,subj32,f,veto,152
6,1669955756045,02/12/2022 04:35:56,1669955756866,-6,01/12/2022 22:35:56,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,61,1,2,Screen 1,Zone7,content_web_audio,3.099999999976717,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj32_f_veto_152.wav,Babble_181.wav,e,1,,6-B,noise,subj32,f,veto,152
7,1669955757984,02/12/2022 04:35:57,1669955758954,-6,01/12/2022 22:35:58,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,61,1,2,Screen 1,Zone3,response_button_text,2090.5,,,o,1,0,1,0,,,,,1,Trial (Noise),e_subj32_f_veto_152.wav,Babble_181.wav,e,1,,6-B,noise,subj32,f,veto,152
8,1669955758357,02/12/2022 04:35:58,1669955759308,-6,01/12/2022 22:35:59,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,113,2,1,Screen 2,fixation,fixation,349.4470000000001,,,,,0,1,0,,,,,1,Trial (Noise),i_subj67_m_pico_145.wav,Babble_089.wav,i,1,,6-B,noise,subj67,m,pico,145
9,1669955758495,02/12/2022 04:35:58,1669955759319,-6,01/12/2022 22:35:59,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,113,2,2,Screen 1,Zone6,content_web_audio,1.1999999999534339,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj67_m_pico_145.wav,Babble_089.wav,i,1,,6-B,noise,subj67,m,pico,145
10,1669955758495,02/12/2022 04:35:58,1669955759320,-6,01/12/2022 22:35:59,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,113,2,2,Screen 1,Zone8,content_web_audio,1.6999999999534339,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj67_m_pico_145.wav,Babble_089.wav,i,1,,6-B,noise,subj67,m,pico,145
11,1669955758495,02/12/2022 04:35:58,1669955759320,-6,01/12/2022 22:35:59,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,113,2,2,Screen 1,Zone7,content_web_audio,2.400000000023283,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj67_m_pico_145.wav,Babble_089.wav,i,1,,6-B,noise,subj67,m,pico,145
12,1669955761380,02/12/2022 04:36:01,1669955762349,-6,01/12/2022 22:36:02,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,113,2,2,Screen 1,Zone7,content_web_audio,3030.29999999993,,,,,0,1,0,,,,,1,Trial (Noise),i_subj67_m_pico_145.wav,Babble_089.wav,i,1,,6-B,noise,subj67,m,pico,145
13,1669955761734,02/12/2022 04:36:01,1669955762697,-6,01/12/2022 22:36:02,92237,21,task-u371,,25622610,BLIND,7588905,,complete,,63897f49614bef2fcf2fc603,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x722,,Audio Naming Task,26,Block 6-B,soundCheckPassed,6-B,6-B,32,3,1,Screen 2,fixation,fixation,349.47099999999773,,,,,0,1,0,,,,,1,Trial (Noise),a_subj76_m_saca_246.wav,Babble_024.wav,a,1,,6-B,noise,subj76,m,saca,246
