Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1,1669957565728,02/12/2022 05:06:05,1669957564970,-6,01/12/2022 23:06:04,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1669957579182,02/12/2022 05:06:19,1669957578198,-6,01/12/2022 23:06:18,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,1,1,1,Screen 1,advancementZone,continue_button,13154.30000000447,,,,,0,1,0,,,,,,Start Screen,,,,,,,p,,,,
3,1669957579364,02/12/2022 05:06:19,1669957578523,-6,01/12/2022 23:06:18,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,85,1,1,Screen 2,fixation,fixation,349.96199999999953,,,,,0,1,0,,,,,1,Trial (Noise),i_subj34_f_quite_262.wav,Babble_176.wav,i,1,,9-B,noise,subj34,f,quite,262
4,1669957579364,02/12/2022 05:06:19,1669957578539,-6,01/12/2022 23:06:18,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,85,1,2,Screen 1,Zone6,content_web_audio,2.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj34_f_quite_262.wav,Babble_176.wav,i,1,,9-B,noise,subj34,f,quite,262
5,1669957579364,02/12/2022 05:06:19,1669957578540,-6,01/12/2022 23:06:18,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,85,1,2,Screen 1,Zone8,content_web_audio,3.6999999955296516,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj34_f_quite_262.wav,Babble_176.wav,i,1,,9-B,noise,subj34,f,quite,262
6,1669957579364,02/12/2022 05:06:19,1669957578541,-6,01/12/2022 23:06:18,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,85,1,2,Screen 1,Zone7,content_web_audio,4.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),i_subj34_f_quite_262.wav,Babble_176.wav,i,1,,9-B,noise,subj34,f,quite,262
7,1669957582588,02/12/2022 05:06:22,1669957581570,-6,01/12/2022 23:06:21,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,85,1,2,Screen 1,Zone7,content_web_audio,3030.5999999940395,,,,,0,1,0,,,,,1,Trial (Noise),i_subj34_f_quite_262.wav,Babble_176.wav,i,1,,9-B,noise,subj34,f,quite,262
8,1669957582753,02/12/2022 05:06:22,1669957581924,-6,01/12/2022 23:06:21,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,132,2,1,Screen 2,fixation,fixation,366.67099999999846,,,,,0,1,0,,,,,1,Trial (Noise),o_subj34_f_toca_332.wav,Babble_164.wav,o,1,,9-B,noise,subj34,f,toca,332
9,1669957582753,02/12/2022 05:06:22,1669957581938,-6,01/12/2022 23:06:21,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,132,2,2,Screen 1,Zone6,content_web_audio,1.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj34_f_toca_332.wav,Babble_164.wav,o,1,,9-B,noise,subj34,f,toca,332
10,1669957582753,02/12/2022 05:06:22,1669957581939,-6,01/12/2022 23:06:21,92237,21,task-72p4,,25622774,BLIND,7588945,,complete,,638985c237e7ba36fcc30ee0,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,,Audio Naming Task,26,Block 9-B,soundCheckPassed,9-B,9-B,132,2,2,Screen 1,Zone8,content_web_audio,2.600000001490116,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),o_subj34_f_toca_332.wav,Babble_164.wav,o,1,,9-B,noise,subj34,f,toca,332
