Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1361,1673584006986,13/01/2023 04:26:46,1673584006800,-5,12/01/2023 23:26:46,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,275,96,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj12_f_vete_245.wav,none,e,,1,8-A,quiet,subj12,f,vete,245
1362,1673584006986,13/01/2023 04:26:46,1673584006801,-5,12/01/2023 23:26:46,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,275,96,2,Screen 2,Zone7,content_web_audio,1.599999999627471,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj12_f_vete_245.wav,none,e,,1,8-A,quiet,subj12,f,vete,245
1363,1673584008911,13/01/2023 04:26:48,1673584008819,-5,12/01/2023 23:26:48,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,275,96,2,Screen 2,Zone5,response_button_text,2019.699999999255,,,e,1,1,0,0,,,,,2,Trial (Quiet),e_subj12_f_vete_245.wav,none,e,,1,8-A,quiet,subj12,f,vete,245
1364,1673584009235,13/01/2023 04:26:49,1673584009166,-5,12/01/2023 23:26:49,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,315,97,1,Screen 1,fixation,fixation,350.00699999998324,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj69_m_viso_154.wav,none,i,,1,8-A,quiet,subj69,m,viso,154
1365,1673584009367,13/01/2023 04:26:49,1673584009185,-5,12/01/2023 23:26:49,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,315,97,2,Screen 2,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj69_m_viso_154.wav,none,i,,1,8-A,quiet,subj69,m,viso,154
1366,1673584009367,13/01/2023 04:26:49,1673584009186,-5,12/01/2023 23:26:49,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,315,97,2,Screen 2,Zone7,content_web_audio,1.6000000005587935,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj69_m_viso_154.wav,none,i,,1,8-A,quiet,subj69,m,viso,154
1367,1673584011196,13/01/2023 04:26:51,1673584011118,-5,12/01/2023 23:26:51,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,315,97,2,Screen 2,Zone4,response_button_text,1933.6000000005588,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj69_m_viso_154.wav,none,i,,1,8-A,quiet,subj69,m,viso,154
1368,1673584011534,13/01/2023 04:26:51,1673584011450,-5,12/01/2023 23:26:51,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,232,98,1,Screen 1,fixation,fixation,350.00699999998324,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj67_m_pata_305.wav,none,a,,1,8-A,quiet,subj67,m,pata,305
1369,1673584011709,13/01/2023 04:26:51,1673584011469,-5,12/01/2023 23:26:51,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,232,98,2,Screen 2,Zone6,content_web_audio,1.099999999627471,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj67_m_pata_305.wav,none,a,,1,8-A,quiet,subj67,m,pata,305
1370,1673584011709,13/01/2023 04:26:51,1673584011469,-5,12/01/2023 23:26:51,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,232,98,2,Screen 2,Zone7,content_web_audio,1.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj67_m_pata_305.wav,none,a,,1,8-A,quiet,subj67,m,pata,305
1371,1673584013567,13/01/2023 04:26:53,1673584013486,-5,12/01/2023 23:26:53,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,232,98,2,Screen 2,Zone1,response_button_text,2017.5999999996275,,,a,1,1,0,0,,,,,2,Trial (Quiet),a_subj67_m_pata_305.wav,none,a,,1,8-A,quiet,subj67,m,pata,305
1372,1673584013888,13/01/2023 04:26:53,1673584013816,-5,12/01/2023 23:26:53,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,338,99,1,Screen 1,fixation,fixation,350.00699999998324,,,,,0,1,0,,,,,2,Trial (Quiet),o_subj27_f_bote_236.wav,none,o,,1,8-A,quiet,subj27,f,bote,236
1373,1673584014016,13/01/2023 04:26:54,1673584013835,-5,12/01/2023 23:26:53,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,338,99,2,Screen 2,Zone6,content_web_audio,1.1000000005587935,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj27_f_bote_236.wav,none,o,,1,8-A,quiet,subj27,f,bote,236
1374,1673584014016,13/01/2023 04:26:54,1673584013835,-5,12/01/2023 23:26:53,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,338,99,2,Screen 2,Zone7,content_web_audio,1.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj27_f_bote_236.wav,none,o,,1,8-A,quiet,subj27,f,bote,236
1375,1673584015799,13/01/2023 04:26:55,1673584015720,-5,12/01/2023 23:26:55,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,338,99,2,Screen 2,Zone3,response_button_text,1885.6000000005588,,,o,1,1,0,0,,,,,2,Trial (Quiet),o_subj27_f_bote_236.wav,none,o,,1,8-A,quiet,subj27,f,bote,236
1376,1673584016124,13/01/2023 04:26:56,1673584016049,-5,12/01/2023 23:26:56,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,265,100,1,Screen 1,fixation,fixation,350.00700000009965,,,,,0,1,0,,,,,2,Trial (Quiet),e_subj5_f_veto_48.wav,none,e,,1,8-A,quiet,subj5,f,veto,48
1377,1673584016260,13/01/2023 04:26:56,1673584016068,-5,12/01/2023 23:26:56,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,265,100,2,Screen 2,Zone6,content_web_audio,1.099999999627471,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj5_f_veto_48.wav,none,e,,1,8-A,quiet,subj5,f,veto,48
1378,1673584016260,13/01/2023 04:26:56,1673584016069,-5,12/01/2023 23:26:56,92237,23,task-kixw,,26357977,BLIND,7780776,,complete,,63c0d7cb6c7d534ab990638b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1440x900,1152x763,,Audio Naming Task,27,Block 8-A,soundCheckPassed,8-A,8-A,265,100,2,Screen 2,Zone7,content_web_audio,1.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),e_subj5_f_veto_48.wav,none,e,,1,8-A,quiet,subj5,f,veto,48
