Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Randomise questionnaire elements?,Question Key,Response
1,1673574472387,13/01/2023 01:47:52,1673574474496,-6,12/01/2023 19:47:54,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x746,,Language Background,5,Block 5-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673574545163,13/01/2023 01:49:05,1673574547291,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-1,25-35
3,1673574545328,13/01/2023 01:49:05,1673574547293,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-1-quantised,2
4,1673574545328,13/01/2023 01:49:05,1673574547293,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-gender,acearo
5,1673574545328,13/01/2023 01:49:05,1673574547293,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-impairment,No
6,1673574545328,13/01/2023 01:49:05,1673574547293,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-impairment-quantised,2
7,1673574545328,13/01/2023 01:49:05,1673574547294,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-native,si
8,1673574545328,13/01/2023 01:49:05,1673574547294,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-fluency,"ingles 6 y.o, japones 15 y.o"
9,1673574545328,13/01/2023 01:49:05,1673574547294,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-where,chile
10,1673574545328,13/01/2023 01:49:05,1673574547294,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,response-aoa,3
11,1673574545328,13/01/2023 01:49:05,1673574547295,-6,12/01/2023 19:49:07,92237,23,questionnaire-enic,,26357380,BLIND,7780655,,complete,,63c0b820b5317527898f7a51,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,,Language Background,5,Block 5-A,soundCheckPassed,No,END QUESTIONNAIRE,72799
1,1673575065601,13/01/2023 01:57:45,1673575065158,-8,12/01/2023 17:57:45,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673575124317,13/01/2023 01:58:44,1673575123889,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-1,25-35
3,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-1-quantised,2
4,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-gender,male
5,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-impairment,No
6,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-impairment-quantised,2
7,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-native,"si, espanol"
8,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-fluency,"ingles, a los 5 anos"
9,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-where,en mi casa
10,1673575124552,13/01/2023 01:58:44,1673575123892,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,response-aoa,1
11,1673575124552,13/01/2023 01:58:44,1673575123893,-8,12/01/2023 17:58:43,92237,23,questionnaire-enic,,26357452,BLIND,7780678,,complete,,63c0ba81302f0f3d84e3b320,mobile,Apple iPhone,iOS 15.4.1,Mobile Safari 15.4,375x667,375x548,,Language Background,5,Block 7-B,soundCheckPassed,No,END QUESTIONNAIRE,58735
1,1673575836451,13/01/2023 02:10:36,1673575836293,-5,12/01/2023 21:10:36,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673575911326,13/01/2023 02:11:51,1673575911194,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-1,25-35
3,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-1-quantised,2
4,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-gender,femenino
5,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-impairment,No
6,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-impairment-quantised,2
7,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-native,si
8,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-fluency,"ingles, a los 18 años"
9,1673575911593,13/01/2023 02:11:51,1673575911196,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-where,colombia
10,1673575911593,13/01/2023 02:11:51,1673575911197,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,response-aoa,1
11,1673575911593,13/01/2023 02:11:51,1673575911197,-5,12/01/2023 21:11:51,92237,23,questionnaire-enic,,26357532,BLIND,7780688,,complete,,63c0bd380744f07b22a56386,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x789,,Language Background,5,Block 4-B,soundCheckPassed,No,END QUESTIONNAIRE,74904
1,1673578916368,13/01/2023 03:01:56,1673578916443,-6,12/01/2023 21:01:56,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x760,,Language Background,5,Block 6-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673578975413,13/01/2023 03:02:55,1673578975501,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-1,18-25
3,1673578975637,13/01/2023 03:02:55,1673578975504,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-1-quantised,1
4,1673578975637,13/01/2023 03:02:55,1673578975504,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-gender,femenino
5,1673578975637,13/01/2023 03:02:55,1673578975504,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-impairment,No
6,1673578975637,13/01/2023 03:02:55,1673578975505,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-impairment-quantised,2
7,1673578975637,13/01/2023 03:02:55,1673578975505,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-native,si
8,1673578975637,13/01/2023 03:02:55,1673578975505,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-fluency,Ingles a los 6 anos
9,1673578975637,13/01/2023 03:02:55,1673578975505,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-where,en casa
10,1673578975637,13/01/2023 03:02:55,1673578975506,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,response-aoa,0
11,1673578975637,13/01/2023 03:02:55,1673578975506,-6,12/01/2023 21:02:55,92237,23,questionnaire-enic,,26357767,BLIND,7780732,,complete,,63c0c98df8f43f8425295c9d,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x760,,Language Background,5,Block 6-A,soundCheckPassed,No,END QUESTIONNAIRE,59063
1,1673578979070,13/01/2023 03:02:59,1673578978956,-5,12/01/2023 22:02:58,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673579032219,13/01/2023 03:03:52,1673579032105,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-1,25-35
3,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-1-quantised,2
4,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-gender,Mujer
5,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-impairment,Si
6,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-impairment-quantised,1
7,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-native,Soy un hablante nativo del español.
8,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-fluency,Ingles.
9,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-where,"En la casa, con mi familia."
10,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,response-aoa,1
11,1673579032363,13/01/2023 03:03:52,1673579032106,-5,12/01/2023 22:03:52,92237,23,questionnaire-enic,,26357773,BLIND,7780733,,complete,,63c0c9d3c635015d5fa66dcb,computer,Desktop or Laptop,Mac OS 10.15,Firefox 108.0,1440x900,1381x828,,Language Background,5,Block 7-A,soundCheckPassed,No,END QUESTIONNAIRE,53150
1,1673579599732,13/01/2023 03:13:19,1673579599616,-5,12/01/2023 22:13:19,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673579690730,13/01/2023 03:14:50,1673579690644,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-1,18-25
3,1673579691023,13/01/2023 03:14:51,1673579690646,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-1-quantised,1
4,1673579691023,13/01/2023 03:14:51,1673579690647,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-gender,Mujer
5,1673579691023,13/01/2023 03:14:51,1673579690647,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-impairment,No
6,1673579691023,13/01/2023 03:14:51,1673579690647,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-impairment-quantised,2
7,1673579691023,13/01/2023 03:14:51,1673579690648,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-native,Si
8,1673579691023,13/01/2023 03:14:51,1673579690648,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-fluency,"Ingles, cuando empeze la escuela a los 4 o 5 anos"
9,1673579691023,13/01/2023 03:14:51,1673579690648,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-where,"Con mis padres, ellos solo hablan espanol "
10,1673579691023,13/01/2023 03:14:51,1673579690649,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,response-aoa,1
11,1673579691023,13/01/2023 03:14:51,1673579690649,-5,12/01/2023 22:14:50,92237,23,questionnaire-enic,,26357811,BLIND,7780740,,complete,,63c0cc2887eb0d76eb34a14a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 109.0.0.0,1440x900,1356x727,,Language Background,5,Block 6-B,soundCheckPassed,No,END QUESTIONNAIRE,91033
1,1673579778523,13/01/2023 03:16:18,1673579778407,-5,12/01/2023 22:16:18,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
2,1673579863132,13/01/2023 03:17:43,1673579863065,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-1,18-25
3,1673579863254,13/01/2023 03:17:43,1673579863068,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-1-quantised,1
4,1673579863254,13/01/2023 03:17:43,1673579863068,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-gender,Mujer
5,1673579863254,13/01/2023 03:17:43,1673579863068,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-impairment,No
6,1673579863254,13/01/2023 03:17:43,1673579863068,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-impairment-quantised,2
7,1673579863254,13/01/2023 03:17:43,1673579863068,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-native,si
8,1673579863254,13/01/2023 03:17:43,1673579863069,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-fluency,"1, desde mi 3 ano"
9,1673579863254,13/01/2023 03:17:43,1673579863069,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-where,de mis papas
10,1673579863254,13/01/2023 03:17:43,1673579863069,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,response-aoa,1
11,1673579863254,13/01/2023 03:17:43,1673579863069,-5,12/01/2023 22:17:43,92237,23,questionnaire-enic,,26357822,BLIND,7780744,,complete,,63c0ccbf146cead080ff9b56,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 107.0.0.0,1440x900,1352x743,,Language Background,5,Block 3-B,soundCheckPassed,No,END QUESTIONNAIRE,84662
1,1673585727485,13/01/2023 04:55:27,1673585726893,-8,12/01/2023 20:55:26,92237,23,questionnaire-enic,,26358058,BLIND,7780804,,complete,,63c0e4248aa9460792a66da9,mobile,Samsung SM-F936U1,Android 12,Chrome 108.0.0.0,691x829,691x654,,Language Background,5,Block 2-A,soundCheckPassed,No,BEGIN QUESTIONNAIRE,
