Filename,Subject,Vowel,F1_50,Z_F1_50,F2_50,Z_F2_50,F3_50,Z_F3_50,F4,Z_F4
i_subj20_m_quita_271,subj20,i,324.263925861966,1.0106947595427938,1738.09352344094,-3.3636450839161687,2165.3431229196194,-2.9455899571526465,2840.6708759399808,-2.6201254233639024
o_subj54_m_bota_393,subj54,o,868.3825985541317,3.584187183633955,2705.244647801088,3.685816756803494,3590.638751264082,3.131251951985744,4214.318001252129,3.5055635106705076
a_subj40_f_bate_160,subj40,a,731.3468100686215,-1.9349089459882525,1475.2778751064643,0.4906682108482921,1529.7045253156623,-2.6914613439499875,3058.379278947424,-2.7157814738509933
e_subj46_f_seca_143,subj46,e,427.26131733681746,-2.5355122388733577,661.0134779607655,-1.9702932865287932,1277.026914934008,-2.120940552659093,1907.7575897572751,-1.8631889119596865
a_subj54_m_saque_182,subj54,a,742.2387772300646,-2.175048203772978,997.2138434134748,-2.650358988497008,1551.668811996833,-3.665456947444826,2521.454062795508,-3.610216555563389
u_subj58_m_buque_117,subj58,u,1723.05677938359,3.498889848067152,1692.7014479987713,1.2521181333336733,1693.7144219461884,-0.9898129587584623,1720.2849587276708,-1.7922194390362773
u_subj19_f_buque_52,subj19,u,385.4073630596368,-1.1560842668994034,966.3471933208382,-0.4710822621681554,2051.657455909602,-3.2852959454185484,2642.090808183734,-3.4250936893264265
o_subj44_f_cosa_225,subj44,o,462.76368940678384,-1.451186601719274,779.9066139409169,-1.3363067754855338,1118.2395181887691,-2.597256542474821,1799.570024215739,-3.249675131527855
o_subj32_f_coro_259,subj32,o,449.2884887328547,-1.763144030984968,719.973542624205,-2.554928997797113,1202.034014866434,-3.634788816144651,1754.3587330149394,-3.4917977740743202
o_subj5_f_bote_93,subj5,o,567.3515063793477,2.073507445785412,1000.3498698709936,0.26919491032509346,2476.521029486722,-2.7172674760269024,3161.928130078963,-3.052369187273396
o_subj1_m_toca_252,subj1,o,485.96255615847184,0.08548023312777894,1110.671417844463,1.43883835794489,2604.171396829567,-0.5351070485458982,4174.553609865933,2.978784731046377
i_subj71_m_quita_337,subj71,i,277.6801693846416,-0.8178487808756296,518.2520643350477,-3.711742173442155,1377.1034493421228,-3.551572309638319,2117.9027012619144,-3.6282012578990765
u_subj4_f_supe_322,subj4,u,282.5384365778576,-3.447112383306448,474.0928514161277,-2.2892322121927267,1149.9954409060526,-2.9435261417054246,1505.9830642905013,-2.742153705664115
o_subj7_f_toque_66,subj7,o,497.9465760174082,-0.3407041525325641,925.8682267995968,-0.2277721094046155,2626.963167955703,-2.0966053658976316,3091.8044284527596,-2.9650483377717443
o_subj28_f_bota_204,subj28,o,919.1447067201289,3.1094701191538485,2961.861231774142,3.550723444207625,4620.531392961461,2.8636124466093675,5046.46631294359,2.157634403603612
e_subj77_m_peca_179,subj77,e,474.5914358561875,-0.22166573904838327,1923.8158760852737,0.002221511435408159,2407.7271571233064,-2.5674830486768663,3261.39261463562,-1.9428711711585587
o_subj57_m_toca_225,subj57,o,658.3189274870109,3.5851962182203443,2362.8218589317567,3.701096533744577,3536.485004620133,3.427756399836959,4065.8620486431305,3.2100120544400474
i_subj70_m_pica_145,subj70,i,263.178528532758,0.31872559501834624,635.2352715234641,-2.631441860602271,1455.856237097189,-2.565348640539137,2161.919269902458,-1.9955297475295541
u_subj40_f_tusa_203,subj40,u,428.12296304623294,-0.23496564573123763,859.8454671403746,-0.25330531200717915,2034.4098522212307,-1.898563861641817,2556.3847481381026,-3.45420803810865
u_subj20_m_cuco_192,subj20,u,361.0232697486665,1.0094472957925753,641.8932688707057,-1.6603108212839528,1829.2417804489503,-3.0753752309243194,2294.8244826925993,-1.8647476489279546
o_subj51_f_coro_267,subj51,o,527.1917949283493,-0.46419217663228013,982.2059131603112,-0.5812106994475081,2682.9419700076123,-2.911724631424313,3589.179313276383,-0.8426373648299303
