Filename,Subject,Gender,Vowel,Word,F0,F1_10,F1_20,F1_30,F1_40,F1_50,F1_60,F1_70,F1_80,F1_90,F2_10,F2_20,F2_30,F2_40,F2_50,F2_60,F2_70,F2_80,F2_90,F3_10,F3_20,F3_30,F3_40,F3_50,F3_60,F3_70,F3_80,F3_90,F4,Duration
e_subj66_m_seso_133,subj66,m,e,seso,100.7049416233218,347.8872797739834,356.24302596120816,358.59341190703634,344.13845676480275,319.43576768103406,312.4579637985847,319.5888299411356,321.3525570778965,303.0486707490013,1743.1539233619417,1750.5471203303928,1749.4521727198846,1749.6884118144692,1743.2858333029562,1740.073849794738,1732.0699562784775,1727.2187315486556,1711.2940286787416,2581.0747676049527,2563.670552295519,2552.5190474930755,2557.0028168550175,2548.9268272615072,2536.5303541985872,2527.1557955503645,2530.546943827261,2519.812082623365,3650.759554799458,0.10766746690406989
u_subj53_m_buque_56,subj53,m,u,buque,120.7990565934077,652.8593009323072,629.7274854365942,576.8547810585833,634.9447513397545,610.2276570549875,544.6139434649215,522.0521216249534,581.3188526335044,704.2276473297047,2678.10000892603,2946.726725698569,2608.517262508241,2552.469361165845,2511.175470479641,2570.5238855948846,2689.314963332681,2577.4870378880933,2636.6560612135877,3511.469928611261,3656.969302669241,3617.8108433210573,3481.0833792823228,3492.526565226558,3471.7532099002256,3382.9994372170186,3364.9261361813883,3493.4015306876818,4345.927489214876,0.13248274897910192
e_subj68_m_seque_280,subj68,m,e,seque,105.31797102543155,449.28889035698603,436.6452904131537,411.9343186034484,399.10061620862007,411.07774838592957,384.13824911368044,373.25858810674265,346.019968993322,885.4417376835745,2032.534359072803,2053.863006158246,2126.5761837479918,2183.7082029340645,2180.537516321988,2201.955049778534,2377.3273617428886,2326.573511231134,2399.173959632035,2562.3426280710205,2594.5350021779454,2488.6092804276536,2441.1815523523674,2291.1196124385224,2775.063405917816,3840.476174115671,3595.975937260849,3664.3872262294426,3830.0978180646825,0.10640391527513202
a_subj62_m_bate_272,subj62,m,a,bate,155.72629478452458,715.567263365409,759.4770409042519,787.579838061644,791.1580628429156,786.8505429494446,761.6341073051703,741.4644964608507,781.0457595952926,745.0226411114086,1274.9006297546366,1278.597374909077,1280.81813801181,1261.9396853899814,1322.4592912041908,1375.4348425250998,1258.8593279345607,2317.4453984978995,2007.494943958759,2549.6862097541716,2575.70666301675,2502.893022273198,2503.7700941523262,2493.1499863449417,2532.6061667044764,2609.3123027733013,2709.5681137838105,2709.6137082600626,3569.804676409262,0.1745929725066958
e_subj58_m_peca_89,subj58,m,e,peca,0.0,487.7728914570232,430.117953228114,436.8861606231816,452.8895309344527,441.78752773344763,418.01189193445447,395.74454838817434,371.33971849012295,375.8000609477964,1734.0464431207977,1761.4362666612806,1751.0500961776374,1796.4108966252968,1823.9091654241051,1873.5844728540142,1900.9718224112412,1893.675365369328,1912.3818886540976,2463.468769553718,2488.1451749146786,2454.987007074901,2516.7372566158715,2654.3514318680145,2695.0085656744122,2636.979447282275,2551.170962159651,2476.731103163037,3635.2554710089926,0.10905916427516046
e_subj76_m_beta_266,subj76,m,e,beta,130.84055250688607,465.2590701866555,475.71187068244484,485.8525654057599,491.89527502675173,497.7317342184074,504.6380060831253,509.6663230087759,500.79754567714525,475.31310779127364,1720.7472533299735,1663.1884485363778,1662.245501127889,1653.77930356465,1661.272444334294,1661.7764558089757,1658.7250372293242,1675.8276255577755,1640.3622787528582,2386.5732228221864,2326.390157419003,2309.050722450636,2291.0153257997113,2325.6168832807643,2318.5274696996403,2379.0169134009766,2397.825580416422,2369.394624698919,3535.5441788043645,0.1285309894226657
o_subj45_f_toca_210,subj45,f,o,toca,203.70101500687903,515.0082017498647,517.7779439685901,516.8681220120047,513.0150312594797,510.85214081201576,495.2099778835433,475.7883399738144,458.3723374627676,445.5021782234706,1359.6788940086483,1210.9482913183365,1188.230906348258,1174.6081613194483,1129.1796984925363,1011.8690251242157,989.5566767238555,997.8095689577016,1003.5167908376746,2758.6920806114404,2735.2464200510667,2733.7935421589455,2745.8244215897157,2776.7533938235047,2808.1337019735356,2837.787909257411,2943.7358962954345,2993.8058821184345,3866.296733579691,0.14048367957854568
a_subj78_m_bata_91,subj78,m,a,bata,125.16919767102458,682.5124991596333,696.5465264227677,700.991518425489,705.9825208054848,714.6228076033693,712.0190820809161,707.7765421805184,695.0865385880315,669.2580398769304,1541.6583708382339,1486.9034643029686,1493.4284720573066,1519.1193550541811,1508.5266076292555,1488.3668265929653,1472.7174041326875,1452.3808200723922,1418.3076448280706,2509.2691839317017,2548.5671278866976,2567.544238937578,2596.0762567045417,2637.9622108536855,2695.415434394101,2790.632987595098,2888.3854535595938,2839.2647615124642,3917.0003591123636,0.09657375091355788
a_subj50_f_saque_77,subj50,f,a,saque,186.16398720868617,794.3554217366373,848.8092354170515,833.3566127531785,720.7708555530023,597.5947914095424,509.96749585643107,538.3227249942505,420.3962049153757,489.20069911940953,1772.4240623012906,1788.9656181967534,1773.715427074809,1731.5999142003234,1719.0773831872511,1726.1833914610274,1684.4794518913757,1691.435455211973,1665.6499325048555,2972.73252687816,2920.8084961358313,2871.4969169885244,2591.6997953136984,2610.741654489092,2672.3737470073115,2730.356096199076,2812.3276767071534,2929.8395745661373,3960.5738509458324,0.12851961139495813
u_subj36_f_supo_235,subj36,f,u,supo,290.1573322038182,370.7695460686007,390.3733101110228,407.8823153445674,429.6119360204608,424.24474134984683,363.8248799353004,338.93832352549254,330.4766721891935,271.34287587648686,1660.885698515866,1449.549648897229,1214.7294041714283,936.5477921094606,816.2269179511951,849.9589213930207,866.9302207894518,934.3223351100181,1100.0599337625813,2771.6366615819375,2777.7068370799157,2805.132081560312,2818.2925329719487,2833.0312430717013,2847.148617316266,2874.1924498181756,2813.447036911395,2797.1006650807644,4027.993009183314,0.14066140453720666
