Filename,Subject,Gender,Vowel,Word,F0,F1_10,F1_20,F1_30,F1_40,F1_50,F1_60,F1_70,F1_80,F1_90,F2_10,F2_20,F2_30,F2_40,F2_50,F2_60,F2_70,F2_80,F2_90,F3_10,F3_20,F3_30,F3_40,F3_50,F3_60,F3_70,F3_80,F3_90,F4,Duration
e_subj66_m_seso_133,subj66,m,e,seso,100.7049416233218,352.1995124035473,360.94788537486073,362.64276511902375,347.17004368441474,320.8220028723896,311.967322657554,319.0372419062708,321.57900789837646,301.48773930103374,1803.5163870757706,1824.647117746839,1815.9451396420397,1809.6947962501756,1803.6755785840865,1806.025695098888,1834.612492469767,1817.5115444142705,1778.1636338800884,2667.8310608585716,2672.1530870989527,2650.0527775190444,2654.6228865510625,2632.9372467682783,2604.506376696815,2614.444727715235,2610.6529288173324,2588.5733560252734,4175.992766283892,0.10766746690406989
u_subj53_m_buque_56,subj53,m,u,buque,120.7990565934077,647.7719044102804,629.3423965966862,557.152894592651,610.3245232398832,529.8586424078349,431.01393589480256,458.074708262339,488.5719728156961,708.144253954754,2753.270581264704,2958.215918850223,2762.053715111279,2814.419943075238,2884.827264078316,3067.6373289232097,3100.776381935362,2880.731381799831,2790.5484718039093,3564.061589430994,3672.841180780501,3703.158686060074,3649.6152101144626,3637.1007893342858,3953.7118840551143,3555.7003130816383,3609.6522223815987,3723.29332467185,4458.473445219954,0.13248274897910192
e_subj68_m_seque_280,subj68,m,e,seque,105.31797102543155,457.0577327505734,442.1819439065804,418.1738059379078,406.85172435419963,423.9273615834694,389.51961563099525,373.5541628063222,346.66181164330277,608.6741632920725,2118.0790557631217,2098.7509822211427,2166.0774463748076,2200.639066061451,2187.6043539274915,2219.688537540124,2376.2925350719725,2328.71625241264,2415.86138606096,2729.8466446734974,2735.629556979833,2891.1460075489035,3398.1808217617945,3830.846434955883,3685.1737522611884,3788.5936432622616,3790.432994981493,3806.370109193153,3984.7977680167614,0.10640391527513202
a_subj62_m_bate_272,subj62,m,a,bate,155.72629478452458,797.727761669562,847.3166406407772,893.440609444414,917.7039130554391,933.2192822682116,909.0751561326642,826.0017577973169,775.4560446232451,737.8619720083261,1563.1994739415618,2203.459014115216,2180.6215344263583,2300.711681459913,2432.6695943895115,2254.61615883895,2555.8767813612144,2712.0130740763266,2622.0350447338215,3245.7434273421295,3517.1395056483807,3476.7174990739395,3501.680882201273,3493.632294859383,3420.7981444210127,3581.9657860433904,4074.785300265352,4145.680323862762,5230.736337874211,0.1745929725066958
e_subj58_m_peca_89,subj58,m,e,peca,0.0,511.5059588254987,440.6891088649168,452.65127445723294,468.93323378279695,453.9028856214252,429.0366024995268,403.33205055523445,377.8795045822744,384.0327520760583,1876.3936474125724,1865.8985535420622,1951.8344637704583,1927.3179138549795,1886.6991800174628,1910.527502726316,1926.9022921806145,1928.793352481935,1950.1102896532068,2991.6358296385215,3017.095850095253,2712.4725732307984,2873.023318131353,3032.5207534437623,3247.249055799392,3323.3012413411816,3326.7655158139764,3475.1390891539886,4374.125368303619,0.10905916427516046
e_subj76_m_beta_266,subj76,m,e,beta,130.84055250688607,481.6917217832591,497.0788954994139,509.3582195915858,514.4158383751305,530.1561461787895,533.2663428414613,531.2915832033339,515.5727944992582,497.9090204264803,1844.8115343238067,1865.6797591302325,1905.7171133013683,1917.6259809661017,1871.631989772902,1834.6903553451045,1775.4605545128695,1756.6971233085872,1774.423444636361,3120.469700968717,2754.3506621007086,2611.0894557402066,2461.966445776207,3039.3543663850496,2805.316999617528,2534.335677323846,2509.3308776269055,2554.920903416407,3668.484120434349,0.1285309894226657
o_subj45_f_toca_210,subj45,f,o,toca,203.70101500687903,1014.4670054663294,879.9541123942385,989.198538171486,988.5795100297325,850.0733600165174,765.3850706049969,799.9679870346173,888.786327301737,900.2604499498623,2648.575537542166,2672.934083385559,2626.4273899616055,2629.534832323196,2709.4252407593417,2869.442579970851,2962.5942269934885,3840.6759753816123,3777.247688283615,3888.685834829809,3878.4723897976155,3866.7556577266014,3840.0147012274674,3923.195108319864,3976.38649469175,3948.890436008801,4049.3208028011386,4039.097565587495,4357.577193852743,0.14048367957854568
a_subj78_m_bata_91,subj78,m,a,bata,125.16919767102458,680.1169233753894,694.7893767555988,700.015619864392,705.2585947751232,712.6574844574964,710.6512979646452,706.4814727807557,694.3597041267348,668.1288251728893,1529.5120483514456,1479.3785778070585,1487.4996093793989,1513.7505134955966,1502.9329449412053,1485.3580946169018,1470.1626688456506,1451.0658197960965,1416.490030816134,2507.6394534450806,2547.026147456123,2565.543534269687,2594.884839575091,2635.670270811456,2692.3202234875102,2789.48268444791,2886.5701948102933,2834.9291306598875,3914.743353980861,0.09657375091355788
a_subj50_f_saque_77,subj50,f,a,saque,186.16398720868617,838.0088531491579,882.5931650474706,901.971585622995,858.0567831876439,671.5139267363223,1819.4533845720673,1685.942489997086,1703.0817168948145,1652.2481822007935,1933.690374176462,1907.2157033045157,1914.1580320659298,1853.854939535261,1865.4330205093927,3260.2802118635527,3016.9517685120236,3619.8696676507284,3271.882027865178,3042.8168006229494,2996.1645278772685,3045.710502408289,2924.012521424182,3325.373306532634,4349.355174443729,4333.453395769254,4261.416488522234,4421.887536701743,4352.339116098495,0.12851961139495813
u_subj36_f_supo_235,subj36,f,u,supo,290.1573322038182,748.0827975238412,557.7813111964862,587.0448609053628,584.4535818417484,635.7575396228452,696.8566079445895,726.7677537785878,685.9371756266489,331.7120731514394,2542.2892498621504,2716.644910980047,2768.412624448601,2817.1573229646488,2847.4115367065606,2838.0454088709953,2877.2426420780534,2820.958023520059,2803.2200411408053,4194.019276658882,4311.581800102368,4320.184216062699,4286.340279436409,4190.842548670286,4380.149472885916,4504.765815498813,4475.480371341298,4579.387267163215,4646.836367182552,0.14066140453720666
