Filename,Subject,Gender,Vowel,Word,F0,F1_10,F1_20,F1_30,F1_40,F1_50,F1_60,F1_70,F1_80,F1_90,F2_10,F2_20,F2_30,F2_40,F2_50,F2_60,F2_70,F2_80,F2_90,F3_10,F3_20,F3_30,F3_40,F3_50,F3_60,F3_70,F3_80,F3_90,F4,Duration
i_subj9_m_quita_357,subj9,m,i,quita,122.95431014899957,341.2609917757203,342.1279002340983,340.0263536633143,338.29911895373357,339.2898841882238,346.3023196338114,347.4704810903027,334.05383838931607,311.12111018041594,1710.2601267830585,1688.3351675698996,1665.6202212179892,1665.3206780876417,1749.1611989280314,1815.5916949189968,1747.224278177718,1665.3009550490438,1657.1593947317217,2385.9439651687253,2397.287366438198,2419.5149773592807,2429.12743391391,2421.2835334000215,2402.1581443972354,2405.827960111252,2428.3638248061684,2427.902463724487,3169.6816167160273,0.08399382068855629
i_subj56_m_quite_181,subj56,m,i,quite,99.82095226194484,273.61642692655704,268.41841984648454,268.41841984648454,268.41841984648454,264.59908487716757,264.59908487716757,264.59908487716757,264.59908487716757,260.3114184323335,420.1414258654094,422.03885501510564,422.03885501510564,422.03885501510564,418.85753530939866,418.85753530939866,418.85753530939866,418.85753530939866,431.4378912424696,1742.981463560726,1738.4037349348341,1738.4037349348341,1738.4037349348341,1762.5457282141228,1762.5457282141228,1762.5457282141228,1762.5457282141228,1805.8782175508234,,0.05784393898132975
