Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1,1669949865151,02/12/2022 02:57:45,1669949864923,-5,01/12/2022 21:57:44,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1669949873476,02/12/2022 02:57:53,1669949873299,-5,01/12/2022 21:57:53,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,1,1,1,Screen 1,advancementZone,continue_button,8356.199999988079,,,,,0,1,0,,,,,,Start Screen,,,,,,,p,,,,
3,1669949873837,02/12/2022 02:57:53,1669949873647,-5,01/12/2022 21:57:53,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,74,1,1,Screen 2,fixation,fixation,349.96199999999953,,,,,0,1,0,,,,,1,Trial (Noise),e_subj17_f_beta_124.wav,Babble_083.wav,e,1,,2-A,noise,subj17,f,beta,124
4,1669949873957,02/12/2022 02:57:53,1669949873655,-5,01/12/2022 21:57:53,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,74,1,2,Screen 1,Zone6,content_web_audio,1.0999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj17_f_beta_124.wav,Babble_083.wav,e,1,,2-A,noise,subj17,f,beta,124
5,1669949873957,02/12/2022 02:57:53,1669949873655,-5,01/12/2022 21:57:53,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,74,1,2,Screen 1,Zone8,content_web_audio,1.2999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj17_f_beta_124.wav,Babble_083.wav,e,1,,2-A,noise,subj17,f,beta,124
6,1669949873957,02/12/2022 02:57:53,1669949873655,-5,01/12/2022 21:57:53,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,74,1,2,Screen 1,Zone7,content_web_audio,1.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),e_subj17_f_beta_124.wav,Babble_083.wav,e,1,,2-A,noise,subj17,f,beta,124
7,1669949874985,02/12/2022 02:57:54,1669949874802,-5,01/12/2022 21:57:54,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,74,1,2,Screen 1,Zone5,response_button_text,1147.9000000059605,,,e,1,1,0,0,,,,,1,Trial (Noise),e_subj17_f_beta_124.wav,Babble_083.wav,e,1,,2-A,noise,subj17,f,beta,124
8,1669949875326,02/12/2022 02:57:55,1669949875147,-5,01/12/2022 21:57:55,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,33,2,1,Screen 2,fixation,fixation,350.0149999999994,,,,,0,1,0,,,,,1,Trial (Noise),a_subj15_m_saca_187.wav,Babble_157.wav,a,1,,2-A,noise,subj15,m,saca,187
9,1669949875457,02/12/2022 02:57:55,1669949875154,-5,01/12/2022 21:57:55,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,33,2,2,Screen 1,Zone6,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj15_m_saca_187.wav,Babble_157.wav,a,1,,2-A,noise,subj15,m,saca,187
10,1669949875457,02/12/2022 02:57:55,1669949875154,-5,01/12/2022 21:57:55,92237,21,task-dgjr,,25622253,BLIND,7588833,,complete,,638967ff45c4e299ece7cc0c,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1920x929,,Audio Naming Task,26,Block 2-A,soundCheckPassed,2-A,2-A,33,2,2,Screen 1,Zone8,content_web_audio,1.199999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj15_m_saca_187.wav,Babble_157.wav,a,1,,2-A,noise,subj15,m,saca,187
