Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
1491,1669950669204,02/12/2022 03:11:09,1669950669057,-8,01/12/2022 19:11:09,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,389,117,1,Screen 1,fixation,fixation,349.9859999999171,,,,,0,1,0,,,,,2,Trial (Quiet),u_subj22_f_supe_176.wav,none,u,,1,8-B,quiet,subj22,f,supe,176
1492,1669950669399,02/12/2022 03:11:09,1669950669069,-8,01/12/2022 19:11:09,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,389,117,2,Screen 2,Zone6,content_web_audio,0.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj22_f_supe_176.wav,none,u,,1,8-B,quiet,subj22,f,supe,176
1493,1669950669399,02/12/2022 03:11:09,1669950669070,-8,01/12/2022 19:11:09,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,389,117,2,Screen 2,Zone7,content_web_audio,1.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),u_subj22_f_supe_176.wav,none,u,,1,8-B,quiet,subj22,f,supe,176
1494,1669950670478,02/12/2022 03:11:10,1669950670348,-8,01/12/2022 19:11:10,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,389,117,2,Screen 2,Zone2,response_button_text,1279.2999999998137,,,u,1,1,0,0,,,,,2,Trial (Quiet),u_subj22_f_supe_176.wav,none,u,,1,8-B,quiet,subj22,f,supe,176
1495,1669950670810,02/12/2022 03:11:10,1669950670689,-8,01/12/2022 19:11:10,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,357,118,1,Screen 1,fixation,fixation,349.9860000000335,,,,,0,1,0,,,,,2,Trial (Quiet),o_subj74_m_bota_107.wav,none,o,,1,8-B,quiet,subj74,m,bota,107
1496,1669950671004,02/12/2022 03:11:11,1669950670700,-8,01/12/2022 19:11:10,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,357,118,2,Screen 2,Zone6,content_web_audio,0.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj74_m_bota_107.wav,none,o,,1,8-B,quiet,subj74,m,bota,107
1497,1669950671004,02/12/2022 03:11:11,1669950670701,-8,01/12/2022 19:11:10,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,357,118,2,Screen 2,Zone7,content_web_audio,1.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),o_subj74_m_bota_107.wav,none,o,,1,8-B,quiet,subj74,m,bota,107
1498,1669950672466,02/12/2022 03:11:12,1669950672321,-8,01/12/2022 19:11:12,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,357,118,2,Screen 2,Zone3,response_button_text,1620.5,,,o,1,1,0,0,,,,,2,Trial (Quiet),o_subj74_m_bota_107.wav,none,o,,1,8-B,quiet,subj74,m,bota,107
1499,1669950672780,02/12/2022 03:11:12,1669950672656,-8,01/12/2022 19:11:12,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,287,119,1,Screen 1,fixation,fixation,349.9859999999171,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj50_f_quite_47.wav,none,i,,1,8-B,quiet,subj50,f,quite,47
1500,1669950672969,02/12/2022 03:11:12,1669950672668,-8,01/12/2022 19:11:12,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,287,119,2,Screen 2,Zone6,content_web_audio,0.8999999994412065,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj50_f_quite_47.wav,none,i,,1,8-B,quiet,subj50,f,quite,47
1501,1669950672969,02/12/2022 03:11:12,1669950672669,-8,01/12/2022 19:11:12,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,287,119,2,Screen 2,Zone7,content_web_audio,1.2999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj50_f_quite_47.wav,none,i,,1,8-B,quiet,subj50,f,quite,47
1502,1669950674233,02/12/2022 03:11:14,1669950674099,-8,01/12/2022 19:11:14,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,287,119,2,Screen 2,Zone4,response_button_text,1430.2999999998137,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj50_f_quite_47.wav,none,i,,1,8-B,quiet,subj50,f,quite,47
1503,1669950674576,02/12/2022 03:11:14,1669950674439,-8,01/12/2022 19:11:14,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,291,120,1,Screen 1,fixation,fixation,349.9859999999171,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj5_f_pico_133.wav,none,i,,1,8-B,quiet,subj5,f,pico,133
1504,1669950674758,02/12/2022 03:11:14,1669950674452,-8,01/12/2022 19:11:14,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,291,120,2,Screen 2,Zone6,content_web_audio,0.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj5_f_pico_133.wav,none,i,,1,8-B,quiet,subj5,f,pico,133
1505,1669950674758,02/12/2022 03:11:14,1669950674453,-8,01/12/2022 19:11:14,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,291,120,2,Screen 2,Zone7,content_web_audio,1.199999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj5_f_pico_133.wav,none,i,,1,8-B,quiet,subj5,f,pico,133
1506,1669950675935,02/12/2022 03:11:15,1669950675801,-8,01/12/2022 19:11:15,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,291,120,2,Screen 2,Zone4,response_button_text,1348.0999999996275,,,i,1,1,0,0,,,,,2,Trial (Quiet),i_subj5_f_pico_133.wav,none,i,,1,8-B,quiet,subj5,f,pico,133
1507,1669950676269,02/12/2022 03:11:16,1669950676141,-8,01/12/2022 19:11:16,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,224,121,1,Screen 1,fixation,fixation,349.9860000000335,,,,,0,1,0,,,,,2,Trial (Quiet),a_subj42_f_vaso_211.wav,none,a,,1,8-B,quiet,subj42,f,vaso,211
1508,1669950676460,02/12/2022 03:11:16,1669950676153,-8,01/12/2022 19:11:16,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,224,121,2,Screen 2,Zone6,content_web_audio,0.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj42_f_vaso_211.wav,none,a,,1,8-B,quiet,subj42,f,vaso,211
1509,1669950676460,02/12/2022 03:11:16,1669950676154,-8,01/12/2022 19:11:16,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,224,121,2,Screen 2,Zone7,content_web_audio,1.2999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),a_subj42_f_vaso_211.wav,none,a,,1,8-B,quiet,subj42,f,vaso,211
1510,1669950678243,02/12/2022 03:11:18,1669950678105,-8,01/12/2022 19:11:18,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,224,121,2,Screen 2,Zone1,response_button_text,1951.3999999994412,,,a,1,1,0,0,,,,,2,Trial (Quiet),a_subj42_f_vaso_211.wav,none,a,,1,8-B,quiet,subj42,f,vaso,211
1511,1669950678573,02/12/2022 03:11:18,1669950678440,-8,01/12/2022 19:11:18,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,297,122,1,Screen 1,fixation,fixation,349.9860000000335,,,,,0,1,0,,,,,2,Trial (Quiet),i_subj18_f_quita_132.wav,none,i,,1,8-B,quiet,subj18,f,quita,132
1512,1669950678749,02/12/2022 03:11:18,1669950678453,-8,01/12/2022 19:11:18,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,297,122,2,Screen 2,Zone6,content_web_audio,1.2000000001862645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj18_f_quita_132.wav,none,i,,1,8-B,quiet,subj18,f,quita,132
1513,1669950678749,02/12/2022 03:11:18,1669950678454,-8,01/12/2022 19:11:18,92237,21,task-84t6,,25622260,BLIND,7588838,,complete,,6389691b1b41e30170c30eea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1440x821,,Audio Naming Task,26,Block 8-B,soundCheckPassed,8-B,8-B,297,122,2,Screen 2,Zone7,content_web_audio,1.7999999998137355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,2,Trial (Quiet),i_subj18_f_quita_132.wav,none,i,,1,8-B,quiet,subj18,f,quita,132
