Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-vdsq,branch-kcrj,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,filename,babble,vowel,progress,progress_quiet,group,block,subject,gender,word,token_num
886,1669953378235,02/12/2022 03:56:18,1669953377750,-8,01/12/2022 19:56:17,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,8,177,2,Screen 1,Zone7,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj18_f_vaso_290.wav,Babble_054.wav,a,1,,5-A,noise,subj18,f,vaso,290
887,1669953379306,02/12/2022 03:56:19,1669953379062,-8,01/12/2022 19:56:19,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,8,177,2,Screen 1,Zone1,response_button_text,1315,,,a,1,1,0,0,,,,,1,Trial (Noise),a_subj18_f_vaso_290.wav,Babble_054.wav,a,1,,5-A,noise,subj18,f,vaso,290
888,1669953379632,02/12/2022 03:56:19,1669953379398,-8,01/12/2022 19:56:19,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,16,178,1,Screen 2,fixation,fixation,349.88000000000466,,,,,0,1,0,,,,,1,Trial (Noise),a_subj5_f_saco_83.wav,Babble_048.wav,a,1,,5-A,noise,subj5,f,saco,83
889,1669953379858,02/12/2022 03:56:19,1669953379414,-8,01/12/2022 19:56:19,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,16,178,2,Screen 1,Zone6,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj5_f_saco_83.wav,Babble_048.wav,a,1,,5-A,noise,subj5,f,saco,83
890,1669953379858,02/12/2022 03:56:19,1669953379415,-8,01/12/2022 19:56:19,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,16,178,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj5_f_saco_83.wav,Babble_048.wav,a,1,,5-A,noise,subj5,f,saco,83
891,1669953379858,02/12/2022 03:56:19,1669953379415,-8,01/12/2022 19:56:19,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,16,178,2,Screen 1,Zone7,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),a_subj5_f_saco_83.wav,Babble_048.wav,a,1,,5-A,noise,subj5,f,saco,83
892,1669953380685,02/12/2022 03:56:20,1669953380453,-8,01/12/2022 19:56:20,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,16,178,2,Screen 1,Zone1,response_button_text,1040,,,a,1,1,0,0,,,,,1,Trial (Noise),a_subj5_f_saco_83.wav,Babble_048.wav,a,1,,5-A,noise,subj5,f,saco,83
893,1669953381041,02/12/2022 03:56:21,1669953380799,-8,01/12/2022 19:56:20,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,158,179,1,Screen 2,fixation,fixation,349.9200000000419,,,,,0,1,0,,,,,1,Trial (Noise),u_subj14_m_cura_150.wav,Babble_021.wav,u,1,,5-A,noise,subj14,m,cura,150
894,1669953381271,02/12/2022 03:56:21,1669953380814,-8,01/12/2022 19:56:20,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,158,179,2,Screen 1,Zone6,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj14_m_cura_150.wav,Babble_021.wav,u,1,,5-A,noise,subj14,m,cura,150
895,1669953381271,02/12/2022 03:56:21,1669953380815,-8,01/12/2022 19:56:20,92237,21,task-hjlp,,25622451,BLIND,7588879,,complete,,6389749a6d9f7cf71b19e077,computer,Desktop or Laptop,Windows 10,Firefox 107.0,896x504,896x415,,Audio Naming Task,26,Block 5-A,soundCheckPassed,5-A,5-A,158,179,2,Screen 1,Zone8,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,Trial (Noise),u_subj14_m_cura_150.wav,Babble_021.wav,u,1,,5-A,noise,subj14,m,cura,150
