Filename,Subject,Gender,Vowel,Word,F0,F1_10,F1_20,F1_30,F1_40,F1_50,F1_60,F1_70,F1_80,F1_90,F2_10,F2_20,F2_30,F2_40,F2_50,F2_60,F2_70,F2_80,F2_90,F3_10,F3_20,F3_30,F3_40,F3_50,F3_60,F3_70,F3_80,F3_90,F4,Duration
u_subj44_f_supe_180,subj44,f,u,supe,223.7952055131754,448.1420269729488,442.2484118859327,436.3396998985057,426.84789149984965,415.15684024898735,404.4549349170932,396.4473596989384,397.20353824883966,416.11131343605155,1060.7102938558935,983.7837959861125,876.885351120598,814.559264426155,815.2210969806736,812.954634559396,776.5990471660027,679.9215982129647,429.7746804223202,2831.693209001544,2938.593028368178,2934.90639724021,2904.1757873164483,2876.3398188103697,2895.084373928276,2791.058424162715,2619.033497412033,2707.87855548452,4030.73766275203,0.11692988643573585
o_subj79_m_voto_143,subj79,m,o,voto,100.61668944795012,606.8661859233787,634.938843125548,639.3393458191765,631.7909123929907,625.2047243878917,619.947729707076,620.5716458109508,624.0509452078578,617.9488165530161,2734.231317198097,2760.1890541020334,2770.49551073059,2793.395119189139,2802.452760654708,2809.4005720775704,2817.7499442649514,2817.47541462648,2804.632156394679,3384.214536789506,3400.5525306042305,3424.8896758727287,3445.3231519857777,3446.1423862005845,3444.9050992041325,3449.69084410772,3463.5609198915527,3502.929415699925,5149.538113971699,0.07876512765747065
o_subj32_f_voto_303,subj32,f,o,voto,248.96556175306642,811.0053141173613,806.7854558403039,815.8137956892675,808.4380655575928,831.429511275293,850.8407969375394,873.6587832552382,883.2004816727929,893.4191875212044,2704.4371167239074,2678.3126064716,2721.916098980896,2719.6948499379127,2721.5778111712157,2752.861752185742,2777.8596825275686,2777.528138494027,2770.1262780425645,3664.9915018284473,3653.5327201344926,3675.058752625048,3664.277067013229,3709.1252933399483,3745.281477561286,3757.4330817356063,3842.531652213087,3885.776376488668,4378.277657811835,0.1342352845527671
u_subj55_m_cura_263,subj55,m,u,cura,129.2845363341592,384.6378452673722,385.32017046941684,387.79445309125873,395.18553353645774,402.3172922755747,423.8227951128974,437.2602343790475,467.3896737168355,480.25466510992834,763.8818108504302,770.7476551203881,772.989357775147,777.2636027485481,785.1382196080248,829.8842536341498,907.4842397687632,1009.9730261251495,1084.0814554330311,2837.68078160588,2805.9744778916465,2727.3578601282056,2849.7632376436654,2834.1405525463906,2943.9991954249053,3014.582550955992,2776.292263195597,2791.7227923786463,3828.72549119778,0.1433950001910148
a_subj79_m_saque_203,subj79,m,a,saque,116.82871050425548,657.5047318242108,663.6723576925604,663.6723576925604,670.2696828137422,676.4777337414839,679.5676853292824,675.5443242537706,675.5443242537706,665.9486851420386,1474.8960472553251,1472.241018428848,1472.241018428848,1463.5336532744059,1457.3471815059581,1457.5899321880893,1463.967053587219,1463.967053587219,1472.274442279545,2953.878966249465,3002.7749325375607,3002.7749325375607,3016.5286445113184,3017.0677157123578,3017.452664056077,3027.152521587904,3027.152521587904,3059.5633101770904,5078.109733357692,0.06673259867073397
u_subj64_m_supe_300,subj64,m,u,supe,96.64094942005829,728.0950484633195,766.2683206823922,759.0279173260789,751.0457315623835,763.6261705159145,767.0896857478936,763.9745622435801,759.8996135868637,691.1402893448022,2281.9230920608943,2307.133117855621,2349.004173948,2407.8004975001672,2499.413001631249,2531.9435834999035,2556.7226063284384,2631.99605689273,2660.6613124699206,3353.485310941818,3393.031722546779,3432.680068686165,3443.737620500517,3418.9028171959053,3393.514285448207,3371.8461476457696,3382.1606756373867,3389.7813013329264,3960.4588029016054,0.09678365005216846
e_subj25_f_seque_147,subj25,f,e,seque,199.37055874531853,559.3489739868862,584.4144763176895,603.0720871181909,658.8649670965766,630.2369486616335,584.6242396656876,572.0757483270106,561.5554572400403,547.6570115808496,1955.846614504873,1946.9036619273033,1929.5576468419113,2175.493387765062,2206.328820290835,2140.148257484089,2153.6399882804676,2343.7851817432747,2470.89656883784,2904.8953354278447,2956.0937838700816,3019.4792279403346,3096.496002572891,3119.3502287160286,2876.393726398782,2696.8359881937677,2748.3471767643873,2778.0007349004886,4864.366695002659,0.10624315102401169
i_subj48_f_quita_176,subj48,f,i,quita,217.27314859436152,323.1684182569461,334.01806333989697,345.2964272627174,347.1041812339348,348.1592653101312,348.2140630892084,351.5560015141638,359.57594004799597,363.1949554796317,2930.197288034405,3005.790462517041,2918.622055218555,2894.7462764129077,2896.5791929927063,2887.58855483336,2943.2273095881455,2944.534498987306,2846.9461556592673,3653.8590529588255,3468.207843285452,3499.7453419655653,3500.574714525318,3465.697882629185,3468.1904489461995,3506.8877167581986,3464.8867524456637,3354.9512024680175,4139.7336703062565,0.1096073094885753
i_subj58_m_quito_128,subj58,m,i,quito,0.0,480.5675866687142,459.5178811498316,638.4049050902374,559.2887285089333,350.6878613940374,317.62493386624305,340.50793957188625,359.6692611912526,348.43188210331505,1729.807749781608,1669.7531042654578,1664.4630174065326,1697.4020549773945,1772.133074629575,1875.9237807791812,1969.9947145759984,1952.336293001599,1899.9539773859292,2970.5698190637304,2953.2302275812995,2935.6627817751505,2920.5451954135187,2975.598541183542,2996.5358564684216,2954.596214143061,2894.226961485949,2756.4680048089604,3639.548642839201,0.07890752749025295
a_subj58_m_bate_91,subj58,m,a,bate,0.0,769.096478082915,819.6418231509605,857.958841669955,885.8811569107118,894.6221913926896,827.582817825704,715.2551358545003,667.1812011763287,576.200006394488,2706.415033195177,2825.39946152704,2940.7660275962535,2753.593800574713,2714.1158614020624,2683.1360871823563,2647.043616243512,2642.031041050587,2624.254270366834,3954.416756039944,3860.8397235528087,3719.2054262074703,3884.6928897451885,4020.5363417245176,4184.802205392939,4061.537666593042,3996.3880990999282,3917.758228221479,5169.942362577913,0.09286919606663843
