Filename,Subject,Gender,Vowel,Word,F0,F1_10,F1_20,F1_30,F1_40,F1_50,F1_60,F1_70,F1_80,F1_90,F2_10,F2_20,F2_30,F2_40,F2_50,F2_60,F2_70,F2_80,F2_90,F3_10,F3_20,F3_30,F3_40,F3_50,F3_60,F3_70,F3_80,F3_90,F4,Duration
u_subj44_f_supe_180,subj44,f,u,supe,223.7952055131754,459.9105491995625,453.870264871439,450.2134999675049,443.06308395817166,438.4351562181249,430.31351544065484,424.9549305060724,418.2179233961105,416.0522873970971,1177.896590313523,1098.4263720765907,1019.9147466092942,920.9774091013353,885.5436899124908,864.1178513974437,850.5321641721433,831.1395554035553,881.4356285110706,2504.688002214092,2521.4598304154756,2537.5241168538078,2543.111960541609,2554.5271782112422,2456.9848454604717,2479.892466599586,2385.4498060238893,2266.380604483667,3121.2148919689944,0.11692988643573585
o_subj79_m_voto_143,subj79,m,o,voto,100.61668944795012,503.51284666551203,503.33331007620575,506.65012875251483,510.9989428331263,511.3300824429922,511.82631345823074,510.4158365754548,508.4289904167946,502.6856443005063,879.1440421835772,874.4359260416359,873.2099484123806,890.3565496379395,902.788586193282,916.3275900374964,941.7753610203496,949.2373320113826,968.553257164239,2779.691311132894,2787.261248499467,2790.011148829488,2793.4661599510837,2797.4389817055417,2800.253472105382,2798.648235141676,2798.4612796569795,2802.9560907253917,,0.07876512765747065
o_subj32_f_voto_303,subj32,f,o,voto,248.96556175306642,465.8785941601542,488.77131903109364,503.98018831476486,560.5057149947762,547.2616889585605,507.7657151959983,540.5693668891582,539.4655905520975,507.6539492105401,821.5821174178001,861.3901342845385,849.2679143290356,841.6006161570341,801.7139751271728,808.2625369334972,849.8356014492527,876.0190597143811,862.9598773153264,1050.1963516157787,1092.5752160432994,1117.5744917218155,1113.6577862084243,1154.243589426007,1210.3508655729568,1261.4733696794774,1378.2122452501328,1393.913722840221,2187.8113053645407,0.1342352845527671
u_subj55_m_cura_263,subj55,m,u,cura,129.2845363341592,373.0905938752367,369.20415961435634,373.7864119779516,387.1198887120954,394.4734715298446,413.93486439082267,441.96088855635855,468.0955003900105,481.5785062377874,756.3432858032918,755.3518428140917,762.8297915778185,772.3760719603813,781.6608221473875,826.8394028389905,911.761347816182,1007.2772739981604,1069.2329598437013,2413.148309403827,1824.390404754878,2024.0985664385448,2239.923309639425,2400.3323606931044,2388.3914528872647,2468.752809320956,2481.1964823182343,2358.796017452367,3163.511566718204,0.1433950001910148
a_subj79_m_saque_203,subj79,m,a,saque,116.82871050425548,496.99379168716735,476.3666539388039,476.3666539388039,441.4911482718882,390.92435574130667,343.0657551735182,319.98226037639176,319.98226037639176,323.4865509689991,680.007795518854,691.524688080078,691.524688080078,704.389827789217,716.1008174770083,722.7600766776792,723.7895580105807,723.7895580105807,720.9915590414225,1465.9058849299531,1470.968111748997,1470.968111748997,1471.4251387045122,1465.178615260758,1457.6345270433235,1452.782173501341,1452.782173501341,1452.6501989391493,2410.0142482266974,0.06673259867073397
u_subj64_m_supe_300,subj64,m,u,supe,96.64094942005829,314.54340848623593,328.67296660040125,312.18260710827235,290.82639810465355,287.4462119775745,304.96156116580823,325.0819966181795,328.7327421008322,295.94328550156746,1033.3010460751175,957.5149382076241,929.8416945086229,891.4392508759378,851.0500918425685,842.1936292315918,835.9799952641118,835.3250922451415,789.5807586565493,2236.976241671751,2226.7161272359,2231.570466106959,2229.699849500494,2210.36326036583,2207.971421791164,2215.688760105911,2240.3949919644724,2220.004591607547,3214.4851482809418,0.09678365005216846
e_subj25_f_seque_147,subj25,f,e,seque,199.37055874531853,542.6653618656677,571.0971312337297,586.6667454876672,578.1911540477034,567.0332886197324,575.1309915600187,571.9780128253661,560.5465338985862,560.3429287456333,769.1582488463506,720.9247739244541,848.5851681005156,1280.734054916267,1225.8867836471366,814.8375484203325,734.7822346022509,660.0530153312679,589.7625673692521,2012.4989647310476,2042.4979397722345,2058.1508517675225,2342.840967806719,2312.769274493243,2220.3793176347895,2352.9175321275848,2350.378400051553,2330.151111921735,2785.364615528317,0.10624315102401169
i_subj48_f_quita_176,subj48,f,i,quita,217.27314859436152,367.7105268737872,351.8559126380917,358.4503361368161,362.70991992147503,364.8771983071395,375.13172994070266,380.31871409018663,385.1348003107729,383.0363442769677,1969.2489148949605,1903.7817524233503,1505.5679110996546,1577.4786785043596,1619.2965156551313,1688.2370281671103,1682.179819910943,1749.5269222809918,1774.2981778242336,2966.970185287946,3005.796212196369,2877.376008325831,2897.183766300817,2904.6050353173755,2910.2066416359776,2941.4498034998455,2943.866606084007,2853.5698716436013,,0.1096073094885753
i_subj58_m_quito_128,subj58,m,i,quito,0.0,545.6233353692852,595.098876691447,626.8204446243608,557.3926947535974,339.03047530370316,305.05170004438713,320.4476044806554,310.86549583343566,296.59698881979415,1551.052425547665,1523.2452874982207,1522.7361135889103,1597.676809728426,1758.3215296786561,1915.9958284230138,692.8549726295165,680.5331297659874,738.334249138387,2446.7629703649004,2444.5272989333403,2460.939944795492,2700.6735752683776,2887.842845395265,2984.6161316287807,2007.0085638821752,1977.8215819042236,1947.3782897451601,3300.8014173402007,0.07890752749025295
a_subj58_m_bate_91,subj58,m,a,bate,0.0,667.9523635542051,637.4690946183812,633.3945809125564,659.2939231354443,672.322105874917,686.0523141675891,685.404820249335,666.1211850767538,535.4517377056683,1364.7455445280189,1313.0526562114394,1318.9526128758137,1330.7289430900273,1337.7637960399418,1411.6858437068215,1471.2372769804583,1478.409735177932,1417.3792838413954,2655.3539674331355,2666.5342070036118,2682.857052380644,2668.427998671646,2666.9420691658406,2657.2987770089453,2640.4173575198192,2637.8193763299328,2630.4279739425497,3559.255934353025,0.09286919606663843
u_subj9_m_buque_255,subj9,m,u,buque,108.93222911129133,364.47281852934094,357.9404455650266,353.23474053845825,342.35101329779025,332.02491606135845,330.10639358674786,335.6608488238564,328.6464867667434,341.55716971504626,747.081567792726,734.2661367994536,740.1492375077719,741.8045196327906,749.8720638282439,755.9111495859953,761.7027935512596,779.4257537562256,802.1639804968004,1757.9771916174634,1869.2897963189853,1942.9666733993445,1945.6389618223734,1969.3635464417546,1996.070499079758,2032.6918758514132,1874.9959458329574,1923.7337063636073,2779.880056654451,0.10410599819223307
u_subj39_f_supo_209,subj39,f,u,supo,259.69161865644975,511.5427820140103,502.60894295709045,506.35226741930455,499.7697355907197,492.9682664471728,489.42260272326115,497.44577011283496,497.95511815167436,474.23602361561046,1372.0075769950763,1284.3275308091863,1193.3588624281251,1099.4678543194002,1032.1652038257841,1009.8807812880078,984.6399569429448,853.4230484856721,951.5411562928454,2282.6710347143103,2351.6171369518615,2387.4032738125957,2431.2099398055284,2442.229147838915,2417.1389326174794,2479.7995797032913,2452.212951537557,2464.1491883255994,3005.451804064785,0.1379585868534946
u_subj36_f_supe_320,subj36,f,u,supe,287.8153274048187,319.35439194491664,321.17023216378243,324.77060915642267,337.57110837277025,337.5589900088453,329.3463793605945,318.4930187068524,282.4943901316742,259.11643617307794,670.354794102491,656.4045363172116,666.334586673851,693.8136887056154,710.6603243791714,729.5831744881987,747.9307842906784,744.6656683406954,957.2660847757086,1484.275334358012,1439.4949419051707,1437.7168058134569,1428.4534357094362,1268.7500270363364,1140.7611286497543,1154.7400124711185,1128.295004183561,2000.393863684931,2136.9895974727015,0.13339845064884912
i_subj62_m_pico_233,subj62,m,i,pico,181.5542096800484,304.5818864672835,295.8531840422991,293.43624035145166,287.0849755133626,275.3983125010734,260.753999345133,268.9311743224764,260.4246164123063,239.73746153596588,1383.0396555208624,1387.2784107123614,1375.0302870989794,1403.2197713691176,1395.6755057999962,1418.7202012414034,1418.2258744079784,1444.0597641332456,1423.9688367629496,2454.008666736275,2502.1965689803064,2530.7106073754403,2597.9003624078828,2691.728815164374,2731.544377363806,2677.9860876123557,2677.2449871410076,2729.5395826904855,3132.7525064669326,0.10002800177553581
u_subj40_f_supe_69,subj40,f,u,supe,216.10518744191762,446.9644890255786,448.42357700259646,444.10468228798715,441.32103716507646,440.2618219654956,440.7043866106138,435.9655375275548,423.07174490092393,396.175388935095,1156.6079523106112,1111.904888507112,1084.1773357023021,1063.3627707916203,1069.9061845106846,1109.50944155247,1129.921744076383,1228.0383634995646,1458.7482224650046,2431.5461770167335,2403.5510007873486,2423.699505153685,2396.4870874485628,2399.1998611182585,2421.422561324029,2437.656478587784,2462.054192824869,2459.4279543549715,3280.63932206065,0.10941082247445308
