Filename,Subject,Gender,Vowel,Word,F0,F1-10,F1-20,F1-30,F1-40,F1-50,F1-60,F1-70,F1-80,F1-90,F2-10,F2-20,F2-30,F2-40,F2-50,F2-60,F2-70,F2-80,F2-90,F3-10,F3-20,F3-30,F3-40,F3-50,F3-60,F3-70,F3-80,F3-90,F4,Duration
subj25_f_bote_55,subj25,f,o,bote,216.19704928166487,437.89867749401,512.028132417991,539.0558376159888,558.327537106084,544.4749246500686,533.7391282341529,533.1265715560065,521.4144326544952,485.68917822383435,832.7595917198644,855.4836864801869,850.1795916649118,859.4309040217554,880.3329778625935,907.4868249784853,1021.6625770029332,1077.703395886392,1234.9434166825813,2934.827464306322,2979.1116186774966,3091.154668459793,3095.7863003863636,3103.5023238461126,3138.2954369220342,3151.8166286102996,3081.983487577828,3139.9762209334085,3831.0357857285335,0.13473739102621352
subj25_f_buque_288,subj25,f,u,buque,228.94522906623737,439.90765597693814,431.62313210184936,437.7586895777445,450.0759700042918,452.2453922111115,466.68606025583097,480.2779642070237,409.45207114402785,253.59436362399222,955.416886463271,910.9435115203488,895.8705776949322,866.567609373105,855.5760760429974,724.3337225537036,2189.1775445750245,2462.8018602499524,2159.184051824471,2997.580239383626,2914.004178505098,2940.287218604107,2938.306602723563,2922.7442413137087,2931.511542342223,3157.8297700014737,3588.551410669103,3176.584080114706,4375.7230495116755,0.13320705393562093
subj25_f_buque_79,subj25,f,u,buque,213.56604002891794,598.8730809214284,339.9689780500213,432.0985954344877,437.01719300747084,426.63073862508077,429.4819126132304,429.9224713217425,423.3097341123076,438.1797036045259,1859.9731688024447,871.1662147286545,951.0769814652568,875.4230723893523,856.9689138860389,887.1566641603459,897.2833230815212,899.9388491310144,1008.1582565633545,3423.467764167584,2822.509060619033,2846.902844032638,2788.714694987701,2839.1147452029304,2872.4691694704297,2904.522203600692,2987.7726800502182,3065.8485321613744,4201.68974758131,0.13509933925953987
subj25_f_coro_118,subj25,f,o,coro,201.83152274662294,533.9973772288353,584.3135424372207,591.2643416053128,601.4928760642259,596.6014056234302,602.2157752116387,596.9473554398862,582.3202848196463,574.2497454631615,980.8766821551322,988.5436874737443,990.3616667034943,1009.6858213116478,1034.6072993831917,1092.0095892082106,1171.2084304157506,1305.7239997152851,1434.376969709256,2889.5888044914627,2862.499097729852,2882.703240524638,2877.7803422048187,2680.191513605582,2755.4142225080855,2676.191415641404,2658.4288224799134,2796.7802256305886,3839.3247309419394,0.15873708892921456
subj25_f_coro_185,subj25,f,o,coro,224.92488055227486,530.9635474837507,594.174437506081,609.054883938689,622.0741733524031,619.0746975775012,624.0170750327334,628.6239740687724,602.6455799830478,575.2774717639413,898.2316929179781,932.8779011337747,968.043984962847,1009.7951397762082,1051.8484394964055,1117.8130909792278,1212.417662800649,1351.2001017678851,1432.101291226816,2804.908471301617,2716.4872440004588,2730.4494679265003,2812.833807690172,2816.2652490215223,2825.3477119637946,2782.0098902862705,2801.1287978798173,2745.823268439899,4030.758203048107,0.16252443388214033
subj25_f_cosa_170,subj25,f,o,cosa,209.64049603759298,552.603956175314,579.9793169562422,587.7908382235197,590.2629893409072,587.3756737615678,574.9597333478936,550.2423839812426,501.49719884392715,425.32347564594767,990.7963869151718,1012.4718196086542,1019.0497117636914,1029.3721877036864,1050.991421771549,1088.2246683562485,1088.731326770073,1250.1592105397845,1450.2700444141983,2926.9573425208227,2934.3162243984652,2915.823025620949,2922.573280311487,2949.0457403806618,3010.9268439886237,3025.224851541625,3013.4709081834744,3058.6098211260132,4106.396380492299,0.11908512556584583
subj25_f_cosa_299,subj25,f,o,cosa,215.2018372913869,532.6780915092735,577.3517242873542,589.2925052369802,609.3942938715787,593.0506063579444,557.5957754271358,522.131430381991,462.6978038002677,1097.5689780086611,1036.8869298772613,1054.712074954917,1046.2031477482783,1142.564995418063,1186.713405427047,1068.3463046088984,1197.2930978152087,1336.8284075223366,2674.6853700346583,2930.100442201109,2818.168468563485,2915.681551752939,2896.1116104306298,2907.6200245163323,2957.271706897133,2985.13562275306,3072.0062108423713,4052.6478426060617,4025.9610715136414,0.13851466925780187
subj25_f_cuco_144,subj25,f,u,cuco,--undefined--,461.7437608807107,485.3815230642992,417.84653511134724,401.48350634972746,418.92529749569593,472.40332760248594,693.3757333303712,812.358237332052,850.0509213031514,1845.2406999202174,1895.8332024845226,1594.425872205658,1692.1932105044532,1816.7938296458017,1901.782432710457,2084.9071447518963,2405.9873771121415,2444.360699590463,2833.492431766276,3069.347434749713,2772.834560678807,2810.4549824131254,2959.8647532953223,3067.838959267448,3118.312507511154,3210.437640569425,3308.2514398010317,4048.3785058183726,0.09102008687145258
subj25_f_cuco_248,subj25,f,u,cuco,239.97078783741503,386.71976395118264,422.4502497056905,441.7601407680113,445.55899162238325,444.1249306481706,444.09644282948534,440.15135972227404,444.82852167417064,450.8656057920064,1296.5846513841057,928.8529720397852,945.8722700542648,953.7475939392306,943.6072873670544,943.958289099591,937.2420494798529,934.7852301187214,1243.5317730161232,3044.1102845922583,2858.9348499197317,2884.130305950381,3014.411431205142,3054.8958177631216,3001.6894046336183,2964.422990514247,2968.299928736303,3014.820891654276,4275.775694328285,0.10666925718834364
subj25_f_cura_245,subj25,f,u,cura,223.7846049896635,482.81573748457805,447.472817053428,438.65700810917866,433.7350183605142,433.2604472258695,444.04052829328964,454.43587406049903,466.1433015971634,472.193518731581,1013.8910139679881,850.3937470336273,869.0398536600313,904.0245014013775,916.9351605896344,980.0115868488409,1145.815396348899,1291.073447357984,1423.2980694970925,3175.9498807468162,3037.560172887404,2872.1686963136667,3007.9770820752765,2941.795646385281,2838.5346402609985,2945.9807520087365,2927.3549803223323,3000.349744634558,4319.359881109992,0.14916078927510057
subj25_f_cura_74,subj25,f,u,cura,207.5731774375251,426.8081364071705,423.73846338840895,420.6092575825671,419.57385788606456,525.9862008803102,450.108759765191,425.6553697112575,452.3177417589143,485.39066298665614,777.3621837959834,918.2802074094238,920.9179871317506,958.0239983113311,1403.0768225014108,1217.0210488186228,1149.6203120142302,1251.2499705220368,1483.2640575812093,2715.2602383210738,2890.6986202140215,2912.117254501014,2888.4328419805593,2934.658662525732,2900.511362636179,2805.1187937271025,2854.764781468863,2869.9783473095636,3764.823874094485,0.13287655304471002
subj25_f_peca_173,subj25,f,e,peca,214.84505849320013,567.0301256951282,626.0498237802111,640.3888392817827,645.942217434234,643.4024393505473,639.698585234503,627.2199381833008,555.7472309410585,444.8744537116368,2123.937337035382,2223.8479003567577,2231.1660861508485,2326.891269648507,2304.7635660398814,2350.2962277538654,2412.8220199387188,2466.9994144648426,2308.780291330064,3060.9322777252332,3083.101342445036,3122.213209228207,3126.479120035944,3055.8985614134167,3062.998065490287,3031.8108941013306,3024.6185793831237,2951.496861624605,4496.096896913794,0.13282340651448976
subj25_f_peca_197,subj25,f,e,peca,213.08061118783877,590.5235717929029,617.4238318460697,624.651496091254,625.9852529537059,622.0860081440447,614.4328133169475,593.3763595773634,545.3088498990917,473.73160473468164,2051.1591541070134,2133.5958602464616,2165.007538632503,2211.5143239366544,2276.195785682188,2356.5154760946175,2468.2964342293617,2553.0923836111615,2686.494320703876,2965.1909158099734,3000.396102210708,2999.2459079853534,2981.5414728975074,2993.332444436796,3017.935299809043,3009.648408012918,2953.35361669329,2706.7480217762127,4352.440986454608,0.11505399266357585
subj25_f_pica_282,subj25,f,i,pica,233.34898446020694,308.7508642563006,397.59901384680757,407.4665807045681,413.27770964752034,419.40266493025246,415.6365703977077,387.639894439374,369.81886475615875,331.03410648703215,2178.2378017013925,2717.8735805875617,2786.0046041130745,2849.541324236421,2851.2457650563492,2938.2107868213334,2925.741686027856,2924.4039425796036,2731.2350833383944,2748.5416687904167,3504.6185630923733,3422.975359709753,3456.9109362126105,3310.6151723112835,3153.0551334390816,3083.8907051169294,3167.7593405179396,3149.557071925044,4562.507459541666,0.10308540146320411
subj25_f_pico_235,subj25,f,i,pico,228.53580610646245,354.28082229872456,381.2289574612206,390.63077927042065,389.387647617821,382.43200601571874,372.0529770770198,350.69881629052736,291.5827665527652,1526.6739705130317,2633.851381394904,2848.4568639641134,2899.9648510258917,2905.1600095649223,2933.442791455575,2933.2251789662423,2957.668948113858,2532.2826889237467,2819.229921830116,3114.122941674402,3424.7135020174414,3498.232728653352,3471.322115012381,3384.695664638643,3296.579573150024,3283.2091093147264,3159.6701178977455,3824.124740226434,4595.981916274619,0.11392311903702534
subj25_f_pico_63,subj25,f,i,pico,207.32703004691365,430.7920069153805,389.2704572038244,384.01219297568986,386.06705539356074,387.7956437775325,383.8597643850598,377.55523686342633,369.0567634089312,356.92215654084737,2523.345888135865,2567.3488583742915,2656.7149042758883,2739.295776089595,2784.6478903068382,2811.1154161940863,2825.629132592046,2820.468155988937,2831.0888911226166,2908.7492439363696,3042.9298503746572,3185.1336334770394,3283.7146629995596,3277.6765027089036,3306.003040044125,3329.231834840709,3306.459754806486,3122.610123046079,4557.39560754429,0.06546829493500894
subj25_f_pisa_239,subj25,f,i,pisa,232.28891665734173,348.207109814704,357.2079421477597,363.6010081579266,372.2980394942245,376.9464879099822,399.6421240779759,385.9963351580829,367.99354756767,341.83285495715853,2721.1196164255603,2744.5030421515457,2815.795399196859,2735.0910630208673,2771.841401398298,2826.245878064865,2761.6938613361112,2568.4809352821894,2280.2370036802004,2843.049183792769,3255.9059771867137,3298.1604757241575,3126.8884460555946,3112.3464372841513,3113.5815372957427,3046.757118533731,3064.967760662744,3141.634780973439,4467.067773435994,0.1330729764195553
subj25_f_pisa_67,subj25,f,i,pisa,209.60649068543472,366.76609078107487,381.9998096515123,385.9661490253066,385.40624834639215,382.0463579995414,375.804797668186,370.81811427106487,364.06965725977483,360.2960489302652,2877.667820383454,2961.622080632713,2828.915686883448,2807.704214968773,2770.6153409566023,2974.590870517155,2841.457625374161,2777.841444624613,2641.2924667722154,3222.205514458243,3338.4341501031636,3487.582535265075,3526.3464642231174,3379.438840765874,3263.4895826376405,3197.2972759157287,3236.7213351341593,3157.1389280705407,4666.08178010822,0.1179275773171895
subj25_f_pite_131,subj25,f,i,pite,230.91254148597503,352.913831933854,377.3707024393437,372.32894477969876,365.69826197061695,374.58195463245545,364.0976981735862,348.5415878182267,311.244261139926,261.2418810733734,2718.55951772525,2708.24503639186,2784.231285628694,2815.945155739052,2838.1571486004086,2867.5322108082937,2917.680785850485,2938.3534713547856,2860.0552169995026,3240.32081366055,3349.9675377768535,3337.9727786630833,3364.1927161560743,3364.8537440108025,3309.8871752214427,3286.741331932503,3299.371531007109,3247.7113274091303,4598.5387991468515,0.09787157019420079
subj25_f_pite_164,subj25,f,i,pite,221.39584415640113,357.82680964444916,375.9897043486631,379.4154896928952,379.48298992856394,365.02341057796957,363.2877364504912,360.34389659011384,366.17036614811434,368.2809722499183,2154.117568101984,2401.7013170967966,2641.3638089424794,2719.996478504725,2803.5691647275617,2845.5766344852454,2814.1921077153647,2741.106717080123,2565.681493906016,2883.3632389145523,2826.263289384336,3009.512347944341,3083.5230239831285,3117.843408419103,3151.486558703169,3151.466657734028,3111.3637306226383,3076.550174473606,4469.637145063764,0.10696871377226103
subj25_f_pite_182,subj25,f,i,pite,229.8011688879419,330.5772598281847,364.9633267097899,363.547530533491,373.1472945273239,375.5481430661766,376.54444740154213,374.5761621105652,373.8954235062402,364.62105621881545,2513.807036693974,2774.0698794811465,2811.88719267326,2826.7542669617815,2832.9619142164593,2806.2004023271625,2775.4595012267873,2720.099301795617,2550.685047773363,3027.743802810413,3186.3040957030876,3209.7594767842033,3232.86763071946,3249.913567494151,3228.678767869251,3218.384720043377,3202.512345801613,3150.180917926034,4534.153233661198,0.09930674910276593
subj25_f_pura_191,subj25,f,u,pura,235.56570140455977,440.88434791176616,447.29771445325406,452.4870363303096,443.1712572828156,446.020807226363,456.0322613326692,465.2131823058182,478.59012833534103,484.1477790465045,818.1185042139106,825.8887354184785,873.2192562060139,943.9939563063027,970.3186260343564,1051.9713176793794,1225.8697468495084,1435.9165251553982,1602.163345558877,2865.9192240856923,2993.0866606170416,2969.5695724054335,3012.230615052945,2856.990738891378,3012.7265389272293,2894.0616321180946,2888.2260500513858,2884.0161491030435,4452.477551215542,0.1706590027028767
subj25_f_pura_51,subj25,f,u,pura,235.36515735104535,445.0105900224092,445.9821551985817,445.34006738248513,447.4045170286525,462.1465415869763,458.62104125303813,460.2920455012816,458.9525679594088,454.3439085804455,945.5351466859174,946.1940007464225,945.286578068546,953.1981736183823,968.2170327081024,1090.7163580040335,1262.4561309491412,1390.3079583536569,1579.190417909403,2871.9859145939,2980.78250829452,3092.4960286706996,3002.1896971786355,3052.5688120378127,2951.7668450281158,2935.8922407873897,2931.493649215964,2896.8023607556884,4629.753457218651,0.1273356714716556
subj25_f_puso_125,subj25,f,u,puso,232.23934113093608,435.012905950345,429.29557086318425,425.2898755813403,432.69379648727084,433.8537738945087,434.7082913630238,441.9265504969716,431.23151902120793,404.11324343567856,1065.5112157040035,907.3191758425882,925.9949260034167,923.6568426141237,997.924874744732,1113.5530280938651,1201.5291699068996,1529.1553457556279,1693.6394264190353,2953.418005445889,2913.997466338462,2978.285832786053,3019.62569507864,3017.8354000924633,2985.9141646665175,3034.6050811092045,3083.816126878454,2965.3358326286425,4400.949505822628,0.14099521674775417
subj25_f_puso_229,subj25,f,u,puso,219.76625285514794,422.1104165194627,418.6763178197357,423.521908143258,420.1581182016139,416.90807719736466,418.91108904222403,425.56782477321343,417.41150439069713,405.5209705243512,1224.9708405530678,967.805774719084,1056.6502892601588,1087.371944415998,1123.5042545531103,1189.3192490045012,1289.233696975804,1509.7883582385746,1641.2428208976398,3013.7864145430226,2946.625969233822,3036.3349459447354,2959.0621729263135,3028.5511072655745,2973.1340857378536,2945.1906471676994,3055.373265033839,3030.0455587650767,4526.393627451389,0.13060543561743998
subj25_f_quita_179,subj25,f,i,quita,226.6852273310578,306.1187856105834,330.4215804762476,341.045251985758,351.7870044988437,365.14548153791316,378.358307331005,397.40787582085096,397.223576645866,376.48981315791804,2656.1526592520413,3043.35128581243,2928.922199646589,2915.959542783561,2916.695335886081,2876.5674183915967,2797.6330926710307,2696.7348165995572,2523.9159511620987,3253.652499579309,3172.5236146606035,3106.5207325929796,3177.837020266786,3174.429164977892,3152.015499898976,3213.0156157584856,3179.7572566160384,3125.9059125919666,4485.395624838064,0.10219996790223718
subj25_f_quita_204,subj25,f,i,quita,223.12046087547097,316.2471489622417,344.53570551410496,363.9627112141055,387.38865360482384,390.9611634882847,402.13002743607063,410.43644865792584,391.5419930099665,381.9613920324514,2848.3235289803542,2872.9495718263806,2898.0824398903173,2925.592565280443,2929.4596187354127,2917.8593706758197,2841.4249804599926,2661.234140012066,2530.996939386099,3462.649872922372,3408.7774569564076,3438.3658828500115,3525.2149003902114,3519.8608213833127,3393.0019496368714,3224.3134539405637,3119.8932385847597,3028.9371336392874,4412.548590702388,0.08334545426072282
subj25_f_quite_137,subj25,f,i,quite,--undefined--,304.3001985801096,323.70005231591784,337.08783635042226,342.1490340460372,345.58142107596984,341.8657860015805,338.15015092719113,342.635246254995,347.53499702374506,2508.57280196143,2718.1984929440478,2809.5431101204963,2737.0710015710197,2671.411607310996,2635.649753236246,2599.887899161496,2503.638353447502,2404.3303544960045,3204.594355413021,3163.170822004168,3145.6698919251453,3161.3012493899014,3167.2238065104257,3130.5393738013827,3093.8549410923397,3100.6547405872416,3109.653243440799,4531.615252123017,0.04476856225443271
subj25_f_quite_210,subj25,f,i,quite,232.03277494155333,338.1955957035515,386.21276588975616,388.08141078542405,391.5963305664084,393.3568747398319,393.5824425869503,392.6828946854784,392.12194808676645,390.95622740826894,3083.1167063162034,2904.3991706269458,2855.0815692365754,2837.102069604627,2844.6875106605066,2869.147064079559,2857.6040564785194,2767.090204437419,2600.9903810802275,3264.9051400489434,3339.9907154017933,3385.9746272481466,3408.2540940342656,3323.2366914396757,3200.0445687055317,3065.823168958252,2992.8331660434415,3093.2577190866396,4413.019820864235,0.08642548242193016
subj25_f_quito_285,subj25,f,i,quito,240.03777593345816,297.2501876867414,322.152967365723,356.60618190685113,383.1519947352729,395.83704934047074,401.8260587663137,399.81368906935546,396.9902055319802,401.6602260420393,2985.7878248286,2837.5422996634397,2870.6399589493403,2938.3075293357842,2899.3099995279463,3008.2170003687843,3059.261973956812,2906.640621229754,2668.8781848591157,3498.531788658037,3437.0584828117026,3449.5884048672146,3483.3711944471015,3433.89333009795,3280.065979721928,3146.6370897211555,3181.457201745504,3402.345970619685,4535.121058211282,0.08500383503962894
subj25_f_quito_59,subj25,f,i,quito,214.3131517583615,262.9412885843682,299.0409464659436,329.0343310954746,346.6186779847062,357.82079272890803,365.3892782348285,364.1786651300642,359.8974605175044,348.0312660274436,2426.012808039985,2707.2673098563378,2879.9489475320615,2831.9911357297556,2804.069193897619,2787.554377548172,2775.9902847520343,2749.674219473249,2678.7200218474018,3420.19420219347,3479.791364056906,3479.945064180867,3359.299034307118,3282.978937153446,3231.895152544626,3216.9268751244967,3190.9103937159753,3125.825833166701,4603.679362313336,0.05908128468606577
subj25_f_saca_101,subj25,f,a,saca,207.22356371706874,661.4139346912722,780.2984732068765,921.6550554338454,974.5563743827335,983.0406138550397,977.2501442328,912.0586644224043,920.5900543160244,779.7059447004627,1848.1626323099965,1837.0433678749523,1829.3366586351367,1804.7640357359219,1786.512025230624,1779.7342386533737,1716.1055351061502,1792.7364617569235,1736.2843482859885,2916.89982009223,2826.3659287764785,2774.7011970744106,2786.7562405541157,2748.550788118447,2730.246951905766,2651.843886173317,2748.11427842989,2758.452390300247,4364.697894830745,0.14774130445977107
subj25_f_saca_292,subj25,f,a,saca,107.27471155607387,664.3887559734333,792.2563797447195,856.5803712037712,889.8024322637214,899.4600124734961,912.0715157645083,822.0543304617278,709.9973844802706,547.3999676495681,1722.9102334677068,1837.3919821757636,1801.0833865699608,1718.5150684893342,1680.9780459145527,1817.3408860153324,1628.673656641782,1632.178728731445,1641.0197837084309,2857.2149581553513,2877.0340634849767,2799.7248373802067,2741.318159993658,2800.603865371662,2788.1170929019595,2773.4693748566438,2831.9067394505305,2817.0709537226508,4173.549574051108,0.14415646992057418
subj25_f_saco_194,subj25,f,a,saco,227.34072974276722,1991.8653004158248,1801.4901650859197,1505.2604917540139,463.2787122797964,717.5521425122463,852.8664811859787,904.759031175977,869.5371426689147,627.5398967330397,2908.652567666216,2925.2251701635837,2908.718996498212,1925.6928801469662,1857.305418161498,1796.1337769405986,1761.911284457061,1795.8222266622388,1725.6360214080275,3933.6311322304773,3863.250625109638,3678.817704516514,3024.580159068048,2914.918953751239,2785.5776070648103,2738.5375535644575,2876.792385839937,2585.2052045076,4347.659914631229,0.24066769284712564
subj25_f_saco_94,subj25,f,a,saco,102.26514514590914,732.3845699725323,852.9153222026542,947.6818374781413,965.8373096309272,957.4831302027206,932.4913063679111,894.2827465865926,742.9819497375385,553.9934570080051,1814.606466339273,1774.5313484235,1727.5550480066079,1726.6608384480746,1704.6809195512672,1721.7136091510858,1696.2851110950132,1636.8209957321783,1612.568265772425,2868.6900415592872,2632.193050135846,2485.168163951493,2362.327909960296,2408.583470749114,2431.7081904418624,2455.4205399637053,2389.4715417213774,2520.292233601923,3654.100770179251,0.12712651285089294
subj25_f_saque_141,subj25,f,a,saque,192.87490425734853,694.4321321328798,774.7538126065978,852.250309255292,905.0602084343205,938.503366893069,925.2322719918078,911.0080841074147,857.0084166280818,741.0372449840442,1768.4140302469375,1659.8107111103282,1611.4986339507966,1620.1065194107161,1651.7199469677118,1653.9488226025758,1726.0588326049647,1800.3234725894195,1842.9033098599937,2996.2618743959547,2897.645381326742,2866.356997151749,2815.4776612179667,2688.2654279043786,2760.966722191951,2878.5357063857828,2987.2096005067488,3103.852832714838,4159.289755761566,0.12977499767652034
subj25_f_saque_261,subj25,f,a,saque,210.32648710203733,699.6949945400248,757.915473964367,778.1220971657203,801.0595915682012,817.0317994832747,791.9631063878351,735.6554944002215,664.3156226300891,565.1693615916242,1853.4710726979595,1110.557211090159,1215.2032668459851,1269.1053426885717,1407.3651258866776,1410.131076835133,1223.203968813118,1659.9106562349389,2449.5480090770907,2929.268403206802,2701.289498938855,2690.1630716247896,2725.4626201637875,2710.158813578146,2745.3638068040004,2746.4505489257035,2755.695468918358,2838.776160459248,4099.9965092268885,0.15219602653371567
subj25_f_seca_158,subj25,f,e,seca,115.60634240950877,563.4647944161353,607.3064471270736,637.9311122972817,666.3913161787851,678.8485366852021,661.8164318405652,620.3781220745893,561.4000368371553,499.0850204955177,2064.0612530038306,2028.5847448482461,2000.250099149323,2063.396821281216,2048.279289678979,2048.2518146815705,2088.065973697218,2177.4581010214674,2305.3378647489194,3069.552882149037,3042.909560157717,3058.1443913720364,3072.3626087244465,3052.447152904087,3005.188434078202,2980.5624970339327,2983.864244008722,2969.9033120389613,4506.456273559441,0.121402638135919
subj25_f_seca_207,subj25,f,e,seca,116.77768605251764,553.5603114500917,619.391608792167,681.3105953999177,702.8483282259482,711.4574842791909,706.0818557347618,682.4707318124971,620.2335273031917,534.3107577037139,2007.961848652304,1984.04210347714,1985.6508415392925,1992.478951372607,2009.3583943223703,2021.023666071727,2044.9051479264513,2028.5707461217335,1991.685970492004,3011.6908128419404,2963.9743169043527,2974.4409799557043,2910.7580073466524,2886.046715484885,2933.1952482872184,2999.7955007069418,2948.9353127718427,2893.3605795075614,4465.7738507522545,0.10820940203811347
subj25_f_seco_264,subj25,f,e,seco,115.11508786418784,533.2554052147367,605.5671410749882,630.9367116008983,645.4659897957426,640.826787238443,610.9483208878307,573.3544301044086,520.7916776976929,431.48719190141253,1941.0703976167235,2024.4498377036275,2052.854211896548,2077.20543445211,2097.9576630716124,2148.389877212495,2168.9164929189674,2178.904274369073,2019.2157258653044,2944.5557908828273,2991.664514763163,2989.0523214597506,2977.1622264142215,2953.6577608902167,2925.068832360385,2955.4952378857206,2937.416899888343,2912.7819692819653,4326.739673466662,0.12738933733959357
subj25_f_seco_97,subj25,f,e,seco,212.87267983514928,568.3590607128122,614.5711207482917,637.1829543852667,649.0281785340426,650.300009981091,644.131629181948,616.3175755993184,544.6117358609072,445.84981006569285,1997.8091696551992,1985.7435949139171,1975.7872675866608,2020.4544241760166,2056.671991948365,2153.2521815764067,2227.7485299165623,2253.128919736693,2249.5344909767755,2937.828343965935,2899.492542325727,2855.8656424997603,2791.0068552197463,2755.158564980026,2833.9967943512534,2940.6673729934473,2913.9996322613906,2829.458624811062,4589.594466325963,0.1176735690124815
subj25_f_seque_146,subj25,f,e,seque,198.39293920607278,506.41165069020917,564.0261488236405,616.5675787396194,627.6734626385868,602.4640877829221,590.060002009296,567.4405578215813,535.4047866106868,506.28830554069805,2021.8068210942836,2011.0613636485175,1962.8160693435148,1779.6612346352902,2029.002812061588,2398.3489567561955,2461.015540799041,2560.9141602671275,2600.1958396356745,2992.9354732100387,3028.166032203559,3092.919963159458,3003.594937052504,3024.637124499341,2994.1344118627085,3041.6766364706573,3026.770597289294,2965.7197005678117,3519.350633505343,0.08896383773279126
subj25_f_seque_232,subj25,f,e,seque,203.4498479647414,522.6324113348404,584.0323354626142,608.7151548526188,648.7690002217366,662.9523341542078,635.603112576682,599.5709613653947,568.5593457047505,495.03001618846696,2071.7017900557216,2047.7446596898455,2064.513179953397,2102.9041584458196,2147.2279492302655,2170.430273596616,2163.573124459111,2443.698567035812,2577.5093783398656,2997.386249763115,2943.7840694553815,2893.278118812368,2932.4601609574424,2978.5929061049933,3088.2139888693696,3023.4231553861437,2997.725106810351,2936.5779312313125,4516.301639721075,0.13036758200991017
subj25_f_seso_113,subj25,f,e,seso,181.9789887235527,580.0648076254067,633.328814744367,678.7630443305109,685.558500004697,684.7155107139489,644.402784201191,613.1769916421413,587.3420194770491,527.5189107710843,1994.4534718520122,2029.0474876075832,2006.391737004587,1986.9117087351233,2007.2610259044413,2039.8697401996192,2011.282311110914,2032.6430048504744,2082.0362473228993,2978.037331679697,3018.854327776659,3010.201842583162,3012.940344547715,3002.0000947684325,2989.065343423653,2979.049378500915,3011.5157728493455,3014.87478510032,4519.946556429374,0.12648057919250277
subj25_f_seso_241,subj25,f,e,seso,213.09932649049588,583.0216212693899,631.629099357356,634.981187593099,636.7817681489345,637.8284563820105,630.5228124661735,613.789976308556,522.1285211723763,421.29543492560896,2034.7531693108608,1987.1984626407216,1876.1477389560544,1849.111649092403,1855.5910355631052,1936.8934181169557,1980.3400042187948,1972.8603966733888,1964.8012778350765,3048.04872263486,3055.961355780772,2992.9523422653842,2993.861266789288,2978.497085848421,3045.870376217862,3073.8964329655983,3080.8604000943046,3051.448095906195,4493.02847790187,0.12884230005533936
subj25_f_supe_128,subj25,f,u,supe,231.88415119976742,425.8023768474201,444.32020443594854,452.8633932521187,449.9486363138813,448.7816361811506,446.6138668902058,439.721241461085,431.80265202619995,418.26587359148067,1580.0954632286466,1373.272794551628,1361.410193590941,1361.899306007623,1324.460469868187,1257.9397850308203,1186.8767624065663,1134.0378704802956,1163.3692054432925,2988.2274670187076,3030.3801759982393,2899.3806732464404,2893.4839114912925,2919.505516717722,2992.8445851769047,2913.7341587624383,2918.3103771951683,2956.48718044662,4320.0178267242545,0.09907920777337154
subj25_f_supe_216,subj25,f,u,supe,230.52600341658012,383.09338892541297,426.1508455579055,419.6343496555858,421.6255669220035,418.8356625581561,424.18553665510126,414.9140910286004,387.9447075870833,279.7671173218039,1550.8173567888925,1486.9917036386955,1313.0676844444224,1218.0034787780203,1170.6667676066122,1178.4971475914333,1122.5384015573175,1603.4228321743483,2309.052803382953,2933.955517653742,2960.6160817966484,2932.546595271222,2891.3014448901304,3024.701172833172,3037.309360164959,3015.785011962477,3122.1862407083695,3361.9646530359323,4021.010739726177,0.12117082119101497
subj25_f_supo_155,subj25,f,u,supo,231.2555929286147,374.8978015803152,415.72335002029297,433.1648550119959,437.6537719217653,567.5127039676405,884.8849410480295,437.02570427665285,413.50721855480305,327.3037485670982,1626.503058854403,1608.0884878872064,1456.7528099361,1409.1103832470917,1426.4555280088741,2824.0779809014803,1220.8660098215369,1392.5572185717672,2199.179577820747,3125.4034177321696,3061.076148255212,3056.6312603212627,3038.47244779888,2988.71471651705,3090.266712349106,2962.875421091165,3132.282453785993,3334.9135318180247,3691.6534294620437,0.11424806479365657
subj25_f_supo_302,subj25,f,u,supo,223.7456495930718,406.0586616903715,425.5438227553375,429.5096555144137,428.75347544947437,440.6247514451719,449.85661284259027,448.25659657845034,319.00290538309974,226.44197862505038,1567.4069832304558,1323.5508139653225,1220.1944841628317,1120.5088165011612,1009.9792796847341,901.8704359155934,2732.952124455119,2280.1649358323093,2050.6297922523463,2874.659407329675,2915.652780265598,2919.796424157009,3019.2215430531687,2898.5149019405726,2891.451572628891,3830.1333034805293,3271.5625137831767,3021.693853386392,4318.726939548403,0.1227839530769188
subj25_f_toca_110,subj25,f,o,toca,212.76248417674225,579.2486190351084,599.2011657032243,607.3893366418206,603.0836077610601,580.8212717592638,548.7957937061628,512.2723349412632,512.4168537863695,697.4298821010425,1438.8445153417993,1394.2577184838415,1315.29393808059,1189.2098745741134,1068.7007224386005,989.2869738388454,946.123867691682,894.2876949632541,1581.337684075884,2887.4208683217503,2909.575372282644,2915.9321203567156,2803.4816971181644,2962.3979418668955,3004.9252416083878,2987.711382705952,3029.8026869363066,3296.1311169534133,3823.115381910612,0.12357882290285715
