Filename,Subject,Vowel,F0,F1_50,F2_50,F3_50,F4,Duration
e_subj24_m_seque_176,subj24,e,136.94348537338956,535.4683122932876,1849.302346719602,2605.744567468784,3481.6447538665825,0.14039996690083856
a_subj11_m_saque_309,subj11,a,102.00347136795683,675.9316866993327,1299.2538198593063,2518.594748318733,2974.919979884865,0.13329373102416184
o_subj5_f_bota_108,subj5,o,212.4304288340495,492.9998633208252,949.5809949569726,3228.477475844817,3589.8324138023963,0.15855817918055382
a_subj1_m_saco_301,subj1,a,106.21871538268442,689.7716360122943,1477.596125072411,2808.8717455280776,3959.95416832667,0.14042994755257043
i_subj28_f_pite_269,subj28,i,202.2047147711108,213.40765488354447,2642.226264184287,3404.697069668033,4312.387712566906,0.13187326291207457
i_subj80_m_pica_312,subj80,i,141.58565948456982,286.0616233736864,2405.8291713978956,3106.8408353908435,4017.561334395364,0.10717072525735602
e_subj8_f_vete_159,subj8,e,195.88832445043107,549.4400017386662,2190.1395290745086,2919.5666774032748,3963.41888667362,0.1555949526299628
o_subj64_m_bota_92,subj64,o,124.8183700503365,472.8738410463563,865.0132318933553,2666.34992690347,3102.819474781176,0.13275344776510564
u_subj37_f_supe_119,subj37,u,233.4709848238646,280.9689809450337,474.0064865256291,1100.516936409059,1885.32064861188,0.11650262539212404
u_subj53_m_tusa_29,subj53,u,130.05037186790497,324.66168994559536,1096.6776236379674,2431.615964342499,3497.666212724274,0.1225912313014824
e_subj53_m_seca_175,subj53,e,108.66565186078876,519.7609456233124,1880.812974839768,2738.836165264048,3776.8863964645,0.11822425371004784
o_subj27_f_toco_269,subj27,o,194.44122252349808,602.9200660597271,971.4256310028196,3142.179322826445,3903.668894839688,0.16376916044029033
u_subj54_m_pura_113,subj54,u,89.84865006608558,371.4891428245325,893.3805237306766,2508.0491709173484,3629.13116072656,0.122518414459401
i_subj34_f_pico_313,subj34,i,309.53712169056917,326.24610619148797,2799.8749615781057,3150.6643403936982,4341.161133296161,0.11158289632029436
i_subj63_m_quite_288,subj63,i,107.36645351513418,272.3564211902854,1104.4493340010904,2330.317642817274,2885.616760953384,0.0923913369270167
e_subj9_m_seco_96,subj9,e,137.28884321521778,624.1715558329313,1678.678112694285,2529.5829495156217,3738.5131115318623,0.1427723287506183
a_subj59_m_vato_285,subj59,a,129.3798049447321,676.6367595091115,1327.99605369204,2191.822424754855,3281.0410769328,0.11551433054713696
o_subj59_m_toca_260,subj59,o,130.91133828803953,516.4598390165219,1055.6406235953727,2239.1643056368616,3157.1246595769444,0.08940294490420228
u_subj39_f_supo_81,subj39,u,238.69247788036975,469.2045383032725,1271.2397936180507,2129.7907354952904,3056.009490309402,0.10934414526718114
e_subj31_m_vete_301,subj31,e,121.22533289502276,507.1738057972991,1749.3908129890192,2760.480977344476,3500.7969647058994,0.12980241221517871
e_subj63_m_seca_332,subj63,e,117.3371551328559,553.3640108576976,1676.2763199250537,2777.32384128656,3477.729448347824,0.11776528148990335
e_subj75_m_seso_67,subj75,e,117.99319275440568,588.4295171131446,1669.1783213629303,2661.9422315864344,3393.9347324739033,0.14407577656047865
i_subj29_m_quito_168,subj29,i,142.53396184594078,245.73384003215637,2178.260263058479,3112.4794806773234,4180.541900494233,0.10220510753358666
e_subj46_f_seca_115,subj46,e,213.80041166888273,609.7545005146129,2012.2912080924527,2955.5842232979403,4085.2615557279655,0.12404710593812636
o_subj26_f_toque_180,subj26,o,200.18751936444397,402.6196336045565,1233.6303327767178,3249.246594170741,3929.480633562972,0.09817458119791808
o_subj18_f_bota_362,subj18,o,210.11785344113335,616.910125950232,1175.3410385438954,2606.956731557939,3966.551022897464,0.1703652718950025
a_subj52_m_saca_237,subj52,a,117.69815995986256,648.4886357453524,1351.5405870071536,2494.9873860986036,3758.982209329126,0.11249936691393143
a_subj34_f_saco_110,subj34,a,187.99923469438744,907.3364786146726,1510.4981128859088,2790.2781703893133,4001.8831650779825,0.15444506944072034
u_subj56_m_puso_73,subj56,u,112.90054433435536,308.96470763977953,888.2314945574365,2566.7951742147925,3353.4615577080663,0.11030524510300097
u_subj14_m_supo_164,subj14,u,161.20940757662245,322.8937058649624,835.3735773984389,2484.722829201925,3228.0553845137615,0.17211027874346885
u_subj74_m_buque_230,subj74,u,128.39161089406295,348.3036471922201,711.0854490383405,2459.908009233472,3263.876016184606,0.09811683073649533
o_subj24_m_toco_135,subj24,o,127.2159243987031,500.82542293204006,936.4454303394634,2248.3577805551754,2739.6281747356497,0.13752723014544588
a_subj4_f_saco_106,subj4,a,219.30257917067613,849.742373413662,897.7500050587093,1952.8194916670384,2814.6654580756685,0.14093974378853036
e_subj26_f_veto_199,subj26,e,201.2320930191016,632.1741976493045,1997.8173005266888,3041.935518816543,4251.825074201386,0.14837906879793084
o_subj56_m_bote_211,subj56,o,102.58324944185922,481.46585296814214,827.0772851091024,2636.742691450806,3007.698103812361,0.13687039141688614
o_subj64_m_coro_270,subj64,o,129.42679030428448,451.7755986379915,832.4538854267297,2365.284573301709,3014.6294117934303,0.12592475328883665
i_subj75_m_quito_217,subj75,i,118.41267234219008,282.8562207089869,2220.260211163553,2857.8066702003784,3318.8465537759075,0.10544694686327602
e_subj69_m_beta_163,subj69,e,126.1510032805732,512.9362288314585,1837.4344916251664,2755.1306997899537,3634.220972227796,0.11564136947472434
e_subj1_m_peca_157,subj1,e,105.06150180984136,522.3736239479966,1932.1624470968643,2684.1036098337354,3817.925810108848,0.10402670984498172
e_subj54_m_seca_228,subj54,e,166.26175908067208,506.72765297730814,1982.858964161725,2682.2560181994036,3851.2387159428986,0.10720311041733908
u_subj14_m_cura_150,subj14,u,139.21633507408296,362.5518906571079,832.0217294878079,2336.96190256011,3153.9469291316136,0.15204455831038788
u_subj60_m_supo_67,subj60,u,148.8482871805035,310.91637133383904,918.8519049712028,2256.588925988484,3248.5311522839656,0.11449238744824584
e_subj13_f_seque_105,subj13,e,225.46306058683933,572.0340909004968,2018.718249637056,2931.390469478589,3967.535430940261,0.1397608141347405
e_subj34_f_seca_177,subj34,e,246.39741612160887,644.9448885406755,2128.991022309464,2757.7537494891153,2878.019589341896,0.11894657069580604
e_subj66_m_seque_230,subj66,e,107.91650902840524,494.90815443136904,1907.5866915955685,2331.7090269884316,3221.545418681282,0.10360392798647808
u_subj67_m_tusa_89,subj67,u,122.50497399286542,335.7117998998605,1486.9131552436943,2412.823824916074,3445.0451139355596,0.08883250138139828
e_subj36_f_seque_203,subj36,e,242.86459202211304,480.4668217578352,1529.5752344929383,2218.2612977325034,2878.762520008674,0.11649260106400448
i_subj44_f_pica_83,subj44,i,219.46917707247107,414.4454375098558,2571.1679370269276,2839.553928880019,3368.131903215282,0.0967293241172996
u_subj47_f_pura_174,subj47,u,249.21475661973625,288.32759450183823,511.38136273787865,847.5881812188488,1905.654396081369,0.17515054500699423
o_subj42_f_voto_273,subj42,o,178.5590503692164,464.4678250711034,983.9504993020196,2736.3515578203883,3786.97526404772,0.09566126051893206
u_subj61_m_supo_273,subj61,u,138.66089770579396,353.8216185499994,889.7704303594705,2468.322570808398,3295.243377356209,0.120115956729785
o_subj62_m_vato_199,subj62,o,149.043548875237,771.8608690176059,1159.651738088453,2580.709260458796,3497.8928213756285,0.181165803853213
i_subj73_m_pico_279,subj73,i,86.6508209310661,286.2550841474014,2242.226022787632,3107.8505256456065,4029.0857370746103,0.11498673469989172
a_subj31_m_vara_406,subj31,a,116.33738444420462,633.3836116082845,1178.8550625373784,2287.4645409319664,3375.0656655630132,0.17493892911110154
o_subj19_f_toca_123,subj19,o,189.3805759037031,572.8331306464529,1140.1780161471388,2704.2162757262804,3917.152233176987,0.14223330908084508
u_subj9_m_cuco_341,subj9,u,152.78222555397468,355.90263086982173,836.6664735208899,2609.3154177824267,3656.482958319757,0.10792920531619074
a_subj61_m_vara_224,subj61,a,122.8253104980872,704.0341624645633,1254.593743283825,2537.5537718005303,3554.519578411683,0.22552555482175196
u_subj59_m_supe_240,subj59,u,142.92979126911257,293.2162870935684,1123.2990060218758,2379.2668729630077,3383.2652043985786,0.08240363576074969
i_subj50_f_pico_68,subj50,i,224.62062968488405,338.1075409124306,2744.726417480289,3114.084711959801,4174.544592919638,0.12253256443130452
u_subj5_f_buque_126,subj5,u,212.5544307950134,401.59460497652464,871.4828503351985,2056.337901524363,3126.5396721600273,0.15318957051950977
o_subj70_m_bota_148,subj70,o,0,381.23846902534746,888.3653691834564,2675.183790664528,3221.6666576675543,0.12662820213835743
a_subj10_f_baso_114,subj10,a,197.85775530188016,827.8720477758562,1498.493826790483,3009.3734273207388,4219.378807859116,0.1188016859064561
i_subj78_m_quite_242,subj78,i,145.66967084818407,336.6782482561356,2176.829365146394,2698.728722973757,3299.4574610777386,0.09111011481410856
e_subj5_f_veto_162,subj5,e,192.29743084822843,537.6505400100868,2042.0414799806329,3099.016678595703,3988.774681886144,0.14572704315056628
i_subj72_m_pite_316,subj72,i,133.6019089402518,311.1807299533647,2332.6085111245,3200.1843456512515,3533.924420240218,0.08888723626128012
u_subj44_f_cura_58,subj44,u,224.72111233605423,432.12480167312486,887.4716317256456,2854.6223264762066,3576.6124943447976,0.13236370582912968
e_subj68_m_seque_280,subj68,e,105.31797102543156,422.7822880925674,1992.3156019845164,2299.4579401048613,3752.029073231458,0.10640391527513202
o_subj56_m_toco_51,subj56,o,104.84218985719384,512.3652066615058,949.821426795387,2516.130723177876,3271.7550580809384,0.09812377090411104
i_subj39_f_quite_61,subj39,i,225.81346647816108,414.7801076994838,2746.7805122689906,3380.3047294160383,4266.378781320802,0.1192331655277897
a_subj75_m_baso_164,subj75,a,110.68064209282502,773.9650106541835,1225.2778696843343,2685.883458426118,3842.073915208231,0.14213411075282922
a_subj36_f_vato_245,subj36,a,257.6042894435609,624.6192646043822,975.277529018356,1599.6554220315552,2020.9244363897608,0.166125937051811
i_subj57_m_pite_145,subj57,i,0,306.57640747246705,2074.7765218464897,2548.1872856860136,3077.6454828692345,0.11812282646862968
e_subj81_m_seque_245,subj81,e,104.58895770267752,420.3367083973195,1937.8524228710055,2584.9349205878466,3140.626482189844,0.1075943435086458
e_subj3_m_seso_159,subj3,e,120.55026435311524,536.2649202004648,1797.7656031960398,2789.3512380427414,3864.517466023972,0.12755291071004535
o_subj20_m_cosa_171,subj20,o,155.29951540427038,484.65013880370594,958.197006277716,2400.4285134654697,3143.608579204684,0.13106466477321418
o_subj75_m_toca_234,subj75,o,127.67599781882562,534.2973753396528,938.7635385400802,1716.3736390863978,2567.636663290365,0.12916909381842742
e_subj54_m_seso_110,subj54,e,164.24629222323307,442.30709702146504,1809.2171065813136,2611.7542521148216,3862.424162793741,0.10053295274129824
e_subj62_m_vete_186,subj62,e,156.8046537415723,487.477505634233,2128.645349179145,2781.2718734834425,3689.390158825451,0.21934164543034176
i_subj64_m_pite_39,subj64,i,89.69235612371067,299.31642499813074,2100.329709831993,2457.0813556764847,2893.0694388018396,0.14457925113506465
e_subj50_f_seque_226,subj50,e,199.11873493686744,573.3520601893981,2438.44262969438,3067.673326775927,4351.622147717276,0.11340818185598207
i_subj14_m_quito_222,subj14,i,128.8558661221715,270.30890828175353,2198.2519825148133,2503.8306829683206,3329.222248694524,0.11347933659839668
e_subj21_f_seso_35,subj21,e,209.47159476349967,748.2707417061471,1685.7314484995818,2857.355588944391,4071.4276543567794,0.1589919426810923
a_subj50_f_baso_182,subj50,a,204.5051258425949,770.5284753999416,1402.7495172583235,2852.2908728771704,4008.9099952450633,0.17048165588155373
a_subj28_f_bate_156,subj28,a,183.3722353862703,828.9307538544731,1878.7389650152925,2869.1382120023636,3722.016561247487,0.1786449946373182
o_subj26_f_toque_69,subj26,o,195.5237647444861,481.68702897170607,1287.7130059759634,2986.089998307517,3915.917073914564,0.10300838115693409
a_subj25_f_bate_250,subj25,a,109.64186834277142,896.4823910665675,1489.8490103568931,2729.8716113713263,4078.3286539236874,0.1737824049742699
o_subj15_m_toco_202,subj15,o,165.59529666430296,577.2838205855074,1000.7259674088864,2693.7529953070575,3417.36274523868,0.13718296251658443
a_subj45_f_saca_44,subj45,a,178.0436089109117,950.1213963646582,1655.0614501551645,2740.1694601093113,3843.521843293511,0.13871972282127276
e_subj34_f_peca_186,subj34,e,256.8626626163042,648.3704208579464,2251.8388982525366,2286.693192007765,2871.063725058416,0.11613430501457742
i_subj23_f_viso_213,subj23,i,115.0329773259975,396.73552215130024,2745.6567662131056,3227.98726824281,4276.310944078847,0.14897307626102363
u_subj34_f_supo_246,subj34,u,311.5321132804066,349.0324395616863,1214.5403748588217,2964.2414838155387,4346.436394850091,0.13836517916598157
u_subj55_m_cura_263,subj55,u,129.2845363341592,405.10968620868533,785.1554901799924,2882.969381970092,3854.9414863793545,0.1433950001910148
e_subj53_m_seso_113,subj53,e,126.30954843079684,513.7224841673441,1789.797229253115,2765.2126787076154,3509.324734388588,0.09710144473033608
i_subj34_f_quite_136,subj34,i,226.00893009550688,235.47812759364885,518.461043677165,1247.5197548736464,1826.7688262571644,0.11819668549227344
o_subj57_m_toco_190,subj57,o,120.24161920814954,480.74772531088377,1047.4116053034618,2189.8084400907446,3016.913365093661,0.08451679264546783
u_subj65_m_tusa_311,subj65,u,102.76645671056504,363.5811034192742,888.8583435765966,2376.153832447192,2803.8276738312993,0.14002513746393108
e_subj10_f_seso_193,subj10,e,207.6078670194683,613.8970036364809,2003.4211344451935,3260.94306167912,4613.946719147187,0.10980751680482968
o_subj18_f_bote_381,subj18,o,210.9241642406042,607.9519499469241,1193.0967073721802,2744.1630487041944,4008.893480084366,0.16661348267651876
e_subj65_m_beta_301,subj65,e,135.85086763084735,528.3477904578574,1617.2775022055455,2284.635602974918,3068.7238439210837,0.13484393223731103
o_subj60_m_toco_115,subj60,o,132.08708711969948,440.2719211141552,924.0342557104632,2309.7092066647974,3261.2395267374372,0.12997033443647296
i_subj81_m_viso_192,subj81,i,107.67668326808594,272.39798929909676,2128.604470230379,3057.880875614375,3547.1858382074215,0.07214860902419104
a_subj40_f_bate_240,subj40,a,185.98532996821345,831.256245465416,1568.0033613039477,2373.42660567674,3843.2334033054744,0.14921157894974046
e_subj13_f_peca_60,subj13,e,214.28104823941712,595.5667253172331,2140.2105989048146,2915.8076206906194,4008.651115342241,0.12969790008407642
i_subj64_m_pico_196,subj64,i,89.94339634230936,269.9184304662008,2137.2358171472606,3112.477813849471,3520.1174539537774,0.09972123843317036
e_subj32_f_seque_256,subj32,e,189.34181533857796,539.4637712703171,2066.6608370845574,2747.533857633111,3917.603823306537,0.11759118957339752
i_subj7_f_quito_209,subj7,i,235.8787272008853,269.658294450416,551.3592851387467,1591.0723922625607,2826.593762768498,0.11419205714289546
e_subj81_m_seco_82,subj81,e,87.63161550445012,436.1503870258751,1889.5233621228217,2501.9381095402387,3158.4587904678465,0.1111576874811476
o_subj10_f_toco_171,subj10,o,187.26655561894455,556.9969603946819,1265.2649937527142,3106.093680458373,4089.7847504776473,0.07452602900354463
a_subj43_f_saca_197,subj43,a,228.3299888239159,587.1381117201352,987.4488935957028,1597.6266525274516,1951.274647322102,0.12532955045127778
o_subj52_m_toque_78,subj52,o,120.7144959661403,505.3395919067427,1074.3808200038934,2569.2337113041012,3198.95945386927,0.10750460899560609
e_subj76_m_vete_70,subj76,e,125.89554007598052,563.2473657625883,1751.6858522218,2373.822008244455,3619.341368062057,0.14369974491374082
i_subj69_m_pisa_157,subj69,i,151.4994773015508,298.6221118440276,2255.407519918672,3134.553956751873,3695.6357079940626,0.10602789089406314
a_subj79_m_saque_203,subj79,a,116.82871050425548,697.1947895564592,1489.8728179907796,2927.9269122523488,3921.471609066271,0.06673259867073397
u_subj16_f_cuco_124,subj16,u,265.56575027667645,450.1752393923121,1041.2695598260275,2692.055083302303,4178.6647956750985,0.1279133459349083
o_subj9_m_toco_87,subj9,o,116.43696383271283,485.1431063920865,1010.104569866964,2638.0049160945114,3407.4904965327837,0.08640926622707354
o_subj49_f_bote_160,subj49,o,218.47072451410904,358.56541046758974,960.4562329226832,3130.7902117152844,3720.8340867193497,0.1422977747746984
a_subj62_m_bate_272,subj62,a,155.72629478452458,707.2206783922773,845.399482727932,1484.0808356423497,2494.3848255850075,0.1745929725066958
a_subj58_m_vara_112,subj58,a,105.4602353311618,764.6871709832544,1222.1952093666464,2763.6619081279327,3390.970659868919,0.13739487576858664
e_subj58_m_peca_89,subj58,e,0,460.0886782616083,1815.2422879952237,2543.7251789620054,3471.1637731691426,0.10905916427516046
i_subj22_f_pisa_68,subj22,i,242.29979640461977,272.5332091454776,2853.7627505044297,3339.587106187328,4351.457696920341,0.12271200970548932
a_subj20_m_vara_55,subj20,a,142.39219768718223,795.2976679279311,1235.3787109979748,2449.193305161178,3314.636958599466,0.19083998563737625
u_subj65_m_pura_350,subj65,u,104.4431935379945,271.2016875966962,813.0710885531952,2353.261009574533,3267.460932177767,0.17435842820631253
i_subj11_m_quite_107,subj11,i,112.45672382206271,300.05335461290696,2169.4224031543063,2860.8921172758583,3286.872793928751,0.11830880455064516
e_subj41_f_beta_283,subj41,e,182.4127137141237,651.7450708062579,1929.0816811050647,2879.061988700652,4251.444277715237,0.0929937407894613
o_subj66_m_cosa_92,subj66,o,102.16767423674082,432.61305517209473,887.473660219352,2339.9441119160124,3222.882438146615,0.12367725626510548
u_subj31_m_puso_381,subj31,u,130.79852264021673,294.05871619906003,965.34667652278,2617.2193668882555,3413.7968375015794,0.12968389269402678
a_subj52_m_saque_189,subj52,a,120.27769414370673,687.7250461188021,1412.2091668764278,2290.011381095863,2757.324298167623,0.12826506097376864
e_subj76_m_beta_266,subj76,e,130.84055250688607,528.40501652518,1680.116753129592,2340.866816016003,3478.25932032607,0.1285309894226657
e_subj79_m_vete_235,subj79,e,107.18982789197142,479.5167296663596,1899.6319903369772,2819.5700202622734,3285.036639929014,0.08350883169813414
a_subj76_m_bata_242,subj76,a,128.8066317647972,725.3614544845091,1373.4989144037304,2254.582402620352,3501.1283314349375,0.13953872583223303
i_subj69_m_pico_253,subj69,i,89.49720652583977,350.71885259928234,1487.965541664837,2241.482147499733,2921.076262521151,0.08953418101423835
e_subj60_m_seco_307,subj60,e,143.92218538221286,475.0335884623329,1763.2573590420943,2654.748358239617,3479.4190457897103,0.12955335977303548
e_subj65_m_seso_233,subj65,e,150.41125807447628,534.7632628346419,1525.557389056276,2416.400888908716,3482.65363111249,0.1290129828937495
i_subj50_f_pite_44,subj50,i,231.84157640309056,373.5089053437689,2792.3634389569283,3374.952319189954,4298.6381842996925,0.10332470387914014
a_subj37_f_saco_74,subj37,a,225.43279256370735,663.1127888543094,974.3740870627846,1634.532317675593,2235.30240580586,0.13385053607518102
a_subj2_f_vato_186,subj2,a,95.20892225342722,896.4175539985135,1718.7004608208565,2989.5066899064745,3850.5476943857952,0.1771320667990267
u_subj72_m_pura_294,subj72,u,135.71031351237178,386.8658119119644,733.3111865838233,2574.6160371903184,3801.169335814153,0.12932711201843858
e_subj58_m_seso_77,subj58,e,108.94521925290802,471.408789840208,1666.117193051951,2490.172168622391,3815.3585286918974,0.10849427729410764
e_subj15_m_seca_55,subj15,e,180.99236531832645,539.1895284913764,1798.9497460187408,2515.4015604100864,3618.5112866481054,0.11112350637592668
u_subj57_m_pura_68,subj57,u,124.5571041663366,354.6723156364941,821.8943290880466,2447.201460775096,3138.2231860183165,0.11899323269289538
e_subj74_m_beta_40,subj74,e,120.21613326252957,474.33107285610544,1862.6592868646517,2511.305541647591,3516.397433186355,0.12669580010457224
o_subj45_f_toca_210,subj45,o,203.70101500687903,440.1943768353909,789.8795097097513,1210.6845673039954,2408.942956566897,0.14048367957854568
e_subj75_m_seque_202,subj75,e,117.57314047678692,581.0691942403761,1773.1899399478884,2565.969853846968,3276.675297188366,0.14002899691515724
